"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000006585",9.96052092214696,0.603248527423449,0.702410877738765,0.00450380478633128,0.0499723394214005,"Cdt1"
"ENSMUSG00000006586",50.8860708775352,1.09835758158073,0.410867511816219,3.16896330551859e-05,0.00113188868835574,"Runx1t1"
"ENSMUSG00000006638",72.7259989408583,0.496769710950279,0.256028775830685,0.000939783913669335,0.0160003432323947,"Abhd1"
"ENSMUSG00000007036",1238.54983663079,-0.357396310156393,0.146813776407396,0.00137100882777954,0.0214585988437854,"Abhd16a"
"ENSMUSG00000007122",31570.3921499935,-0.437656459250564,0.13195957028694,3.66258964442305e-05,0.00127549684367033,"Casq1"
"ENSMUSG00000007415",922.165077536282,-0.27966592376886,0.100964878307928,0.00141701753138256,0.0218984023478717,"Gatad1"
"ENSMUSG00000007613",1081.55954934881,0.375678423073929,0.199542445845923,0.00345168417220858,0.0415150365547504,"Tgfbr1"
"ENSMUSG00000007617",1469.505986449,-0.674606949458383,0.190149719668859,1.30532885251593e-06,7.69290538734675e-05,"Homer1"
"ENSMUSG00000007656",997.14713667818,0.397445353006388,0.18525531035488,0.00158645353039863,0.0234645052570446,"Arpp19"
"ENSMUSG00000007812",359.58245786462,0.459520304181666,0.222432383720402,0.000964705753139961,0.0163882330990728,"Zfp655"
"ENSMUSG00000007850",1830.78408285494,-0.532381911912745,0.140383274381859,1.62584773275166e-06,9.18106494878051e-05,"Hnrnph1"
"ENSMUSG00000008153",60.7597626684333,1.08965600846472,1.00265906067054,0.000979544789932815,0.0166035009028103,"Clstn3"
"ENSMUSG00000008435",253.929330110511,-0.329303125135943,0.154777051561954,0.00379806794140012,0.044528429136324,"Rdh13"
"ENSMUSG00000008658",2303.30222479801,-0.531757486088297,0.150142193916498,4.43749552055273e-06,0.000222208313272645,"Rbfox1"
"ENSMUSG00000008958",506.025837793404,-0.30443477386828,0.130378079702181,0.0032782719287703,0.0400262635574082,"Vps72"
"ENSMUSG00000009073",1367.38060754622,-0.300927484652754,0.0906733469625484,0.000211140704675255,0.00520983738766335,"Nf2"
"ENSMUSG00000009207",854.134953156476,-0.295554101405809,0.12367508722259,0.00319053033423136,0.0392994343339447,"Lnpk"
"ENSMUSG00000009214",29.7306928744536,6.81032015029359,1.47127514307076,9.91947073411563e-09,9.74333654223422e-07,"Mymk"
"ENSMUSG00000009292",5.55291776325055,1.01809636014049,1.53465741640493,0.00177695331825296,0.0255185151786224,"Trpm2"
"ENSMUSG00000009630",369.778153390732,-0.345268155260784,0.109070236311865,0.000211015633955374,0.00520983738766335,"Ppp2cb"
"ENSMUSG00000009739",281.508013452248,-0.40928828419105,0.145916081880734,0.000267122118775854,0.00623808540469748,"Pou6f1"
"ENSMUSG00000010097",509.67886973982,-0.429272469463391,0.132922360784788,5.52739605721557e-05,0.00178307978494135,"Nxf1"
"ENSMUSG00000010122",197.772188101052,0.898146145886882,0.291168852531467,7.86525869257401e-06,0.000365890222639856,"Slc47a1"
"ENSMUSG00000010721",242.730591529656,-0.385642958568318,0.154091133210642,0.000809745072924412,0.0142946126179963,"Lmbr1"
"ENSMUSG00000010751",47.1440454312587,1.28612965198484,0.563087745210965,6.98358605485106e-05,0.0021359179464767,"Tnfrsf22"
"ENSMUSG00000011179",5101.53862187044,0.766374799284981,0.362946793965675,0.000185928855227061,0.00473253795455857,"Odc1"
"ENSMUSG00000011958",1144.80212556921,-0.280761110184245,0.0843799320072052,0.000250478684918086,0.00595975914440968,"Bnip2"
"ENSMUSG00000012443",11.303691647418,1.17710603862494,1.04932630710642,0.000806064415128538,0.0142460496343882,"Kif11"
"ENSMUSG00000013033",425.764742681397,-1.07349648331771,0.148966974090631,2.46146563393166e-14,8.02490168270953e-12,"Adgrl1"
"ENSMUSG00000013878",365.350863389547,-0.36594867310197,0.16755247443547,0.00214753910725575,0.0298609271692194,"Rnf170"
"ENSMUSG00000013936",435.002073652546,2.19809613095169,1.59332867971348,0.000201659398496746,0.00504082701984606,"Myl2"
"ENSMUSG00000014496",1294.2734805803,-0.379170383624093,0.167505343301341,0.00153484041528134,0.0229223778590214,"Ankrd28"
"ENSMUSG00000014776",1519.68699984533,0.58481333080669,0.157659339020748,1.23752950476074e-06,7.40729085994093e-05,"Nol3"
"ENSMUSG00000014846",396.979628110254,0.545954584812336,0.305765870044433,0.000991904057198978,0.0167389271679074,"Tppp3"
"ENSMUSG00000014956",6601.31439174167,-0.31845103581089,0.103407601704537,0.000379470775922189,0.00825941860718139,"Ppp1cb"
"ENSMUSG00000015087",1961.42433942973,-0.310215986089295,0.11380996182289,0.00116200054430987,0.0188707981335394,"Rabl6"
"ENSMUSG00000015095",1124.56189577596,-0.269823195701553,0.11438705313058,0.00448379484002231,0.049894835391185,"Fbxw5"
"ENSMUSG00000015202",247.798558421214,0.470896877134957,0.313795151819905,0.0030132918020758,0.0378774981814663,"Cnksr3"
"ENSMUSG00000015575",209.796803144014,0.372519046491612,0.185648048376508,0.00283475216429323,0.0363793194417632,"Atp6v0e"
