"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"ENSMUSG00000001227",99.0025510264298,0.322072462230964,0.24878108942808,0.0149724108070195,0.113035979960902,"Sema6b"
"ENSMUSG00000001228",18.0025163785609,0.256215005106217,0.338292607428044,0.0419900121140971,0.218476385610971,"Uhrf1"
"ENSMUSG00000001229",853.916741409859,-0.0720024194078673,0.0928494338269752,0.339414353539262,0.666775146061809,"Dpp9"
"ENSMUSG00000001240",205.661573738751,0.0287574535332076,0.153538496046879,0.775943282561508,0.927314499632733,"Ramp2"
"ENSMUSG00000001247",6.62631537592129,0.0257125127303156,0.244598059232532,0.754194296942343,0.918561055568864,"Lsr"
"ENSMUSG00000001248",694.964874148806,0.496090362989336,0.141005012273291,7.779518734183e-06,0.000365661244061,"Gramd1a"
"ENSMUSG00000001249",61.9388603311112,0.0636080636508642,0.206612589250419,0.515060596108257,0.796957842488824,"Hpn"
"ENSMUSG00000001260",2.85575075686709,-0.0973540575079877,0.429729050522838,0.174627095014322,NA,"Gabrg1"
"ENSMUSG00000001270",52.881853981356,-0.0212960058231846,0.181450540497146,0.83178932970331,0.947973811754839,"Ckb"
"ENSMUSG00000001280",479.753088589527,0.0763115556177109,0.155291008539831,0.456899094078095,0.76105658646391,"Sp1"
"ENSMUSG00000001281",16.0738724020885,0.300079975551064,0.474987097722405,0.0267263573150152,0.164139468191574,"Itgb7"
"ENSMUSG00000001285",110.056882883721,-0.0427976804689007,0.160023209259036,0.674669345602919,0.882692150606027,"Myg1"
"ENSMUSG00000001288",107.852573889553,-0.153850969828652,0.176585116818042,0.158897331467791,0.464298972174096,"Rarg"
"ENSMUSG00000001289",922.595046506111,-0.0741537634796536,0.107886924437348,0.382738921484345,0.705233087348272,"Pfdn5"
"ENSMUSG00000001300",107.190290732334,-0.0506578871484491,0.177419082040619,0.619269613137816,0.855102125088831,"Efnb2"
"ENSMUSG00000001305",129.605354912067,0.13104754593548,0.151032426789444,0.207611400980883,0.528845919912431,"Rrp15"
"ENSMUSG00000001313",19.7453506943802,-0.0906059487507404,0.215966602385803,0.362206040050105,0.686042416772281,"Rnd2"
"ENSMUSG00000001323",273.472617538335,0.0319870131581975,0.135334135105298,0.741706538104777,0.913525382475645,"Srr"
"ENSMUSG00000001333",645.979375290061,0.25429226342378,0.149851615521242,0.0199115195837749,0.135856622517734,"Sync"
"ENSMUSG00000001334",682.642315676412,-0.0234155908755802,0.176242424170976,0.816721134716481,0.943148254322528,"Fndc5"
"ENSMUSG00000001348",79.4186128894134,0.176503150522739,0.413449069146133,0.0805671044795055,0.319688782076504,"Acp5"
"ENSMUSG00000001349",5.96143538644305,-0.393369894465478,0.629007156050148,0.0136171859800277,0.106729483770826,"Cnn1"
"ENSMUSG00000001366",733.65235398442,0.0194916074131769,0.120797664305593,0.831157294177872,0.947880734480317,"Fbxo9"
"ENSMUSG00000001376",501.719198643634,0.0290448794386438,0.138218966523026,0.766682924867002,0.923720904052293,"Vps50"
"ENSMUSG00000001380",489.299423260543,0.125492211431117,0.1224194754869,0.179791968413565,0.493864362798449,"Hars1"
"ENSMUSG00000001383",799.6841601861,0.151771103113914,0.113716841847586,0.0918808355202565,0.344143251693202,"Zmat2"
"ENSMUSG00000001403",49.7733567822172,0.24979935355607,0.250324264690024,0.0426601269982681,0.220540190956296,"Ube2c"
"ENSMUSG00000001415",955.81004618792,-0.229276823995079,0.114371552421756,0.0142933967419193,0.109728315769754,"Smg5"
"ENSMUSG00000001416",1236.66289308601,0.229459281285902,0.126607023428943,0.0209797919001819,0.140014525821641,"Cct3"
"ENSMUSG00000001418",279.162971487794,0.425531189247162,0.263099271161867,0.00339858206237611,0.0411276916242536,"Glmp"
"ENSMUSG00000001419",3583.92911054068,-0.100514931166591,0.131131796928712,0.298675872709298,0.627706816283716,"Mef2d"
"ENSMUSG00000001420",15.0664950783316,-0.12391743408138,0.266489251470307,0.207597054981607,0.528845919912431,"Tmem79"
"ENSMUSG00000001424",778.407803615214,-0.0464618179745795,0.0945673849686741,0.544306741680747,0.81683812387376,"Snd1"
"ENSMUSG00000001435",144.552021861204,0.158625593784507,0.17906504237622,0.148411146582861,0.447873723073172,"Col18a1"
"ENSMUSG00000001436",79.6082218768012,-0.0905238380814331,0.195237326786753,0.378872994855892,0.702671374991145,"Slc19a1"
"ENSMUSG00000001440",1780.46109342607,-0.0676771520687919,0.0912046345591622,0.361862249161324,0.685475985152549,"Kpnb1"
"ENSMUSG00000001441",1130.80652510598,-0.0597056413108865,0.093042689770405,0.42915882935483,0.740229824898438,"Npepps"
"ENSMUSG00000001444",8.04993397125525,-0.017565813495994,0.261297908274604,0.817506845530409,0.943272394131209,"Tbx21"
"ENSMUSG00000001445",476.505477162249,0.244872502052033,0.114984336974246,0.00953975017621451,0.0838655146013396,"Mrpl10"
"ENSMUSG00000001467",140.025162594452,-0.00893183336247171,0.203204447777661,0.924805573980252,0.979198048015161,"Cyp51"
"ENSMUSG00000001472",2570.24950248032,-0.114068713911381,0.0911185816100049,0.128356967192956,0.415681524980564,"Tcf25"
"ENSMUSG00000001473",482.462777505666,2.32465614447929,0.295509995514586,2.14228615427978e-17,9.37892878343686e-15,"Tubb6"
"ENSMUSG00000001482",601.933387194946,-0.131725232644344,0.108571756903506,0.127768291369123,0.414673649147645,"Def8"
"ENSMUSG00000001493",52.0896011709845,0.0955083768595504,0.209829154646461,0.345509632561708,0.671640795446613,"Meox1"
"ENSMUSG00000001497",1.73108667525332,-0.0321735061172048,0.303220896057087,0.632006503417878,NA,"Pax9"
"ENSMUSG00000001504",3.62640248134681,0.0558864645829668,0.301575526009408,0.447241551229066,0.7539973912953,"Irx2"
"ENSMUSG00000001506",1114.37253150147,0.0856400857759459,0.181904037947385,0.409577372232912,0.727220057522426,"Col1a1"
