"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"104","ENSMUSG00000037316","Bag4",0.40131865896898,-0.0118659895974139,0.205593316429584,-0.04098123886816,0,0.102116455221504,0.029567500369653,"Worsening","Rescue","Rescue"
"105","ENSMUSG00000037601","Nme1",-0.482240230369405,0.00200517507691159,-0.014896999186174,5.26441756725748e-05,0,0.000109165872851895,0.00415804188583684,"Worsening","Rescue","Rescue"
"106","ENSMUSG00000037710","Cisd1",-0.521974727527779,0.0774424924838188,-0.00570578363865565,0.00336085709743289,0,0.00643873528772334,0.148364448314593,"Worsening","Rescue","Rescue"
"107","ENSMUSG00000038633","Degs1",-0.211507587275359,0.0271306320294272,-0.0190654357541258,0.0141764298835552,0,0.067025632820912,0.128272618391255,"Worsening","Rescue","Rescue"
"108","ENSMUSG00000038754","Elovl3",1.08977035818181,-0.0396131364085874,0.00457029475580623,-0.00747676837218346,0,0.00686086597607389,0.0363499852158564,"Worsening","Rescue","Rescue"
"109","ENSMUSG00000038876","Rnf146",-0.296605645412861,0.0231623613742083,-0.0327721093997438,0.00268663018569958,0,0.00905791992583254,0.0780914380168569,"Worsening","Rescue","Rescue"
"110","ENSMUSG00000039376","Synpo2l",-0.696021410641767,0.0429657955572503,-0.049716343980675,0.0501781509745087,0,0.0720928267540533,0.0617305658997381,"Worsening","Rescue","Rescue"
"111","ENSMUSG00000039662","Icmt",-0.341274962853717,0.00578318513052443,-0.0265153464094057,0.00265896624223488,0,0.00779127252699933,0.0169458230459271,"Worsening","Rescue","Rescue"
"112","ENSMUSG00000039917","Rhbdd2",-0.567957632730494,0.0311107406828883,-0.0496771889970701,0.000373137670955269,0,0.000656981523712227,0.0547765165745223,"Worsening","Rescue","Rescue"
"113","ENSMUSG00000040385","Ppp1ca",-0.199039126074391,0.029236033599415,-0.0103884868942398,0.000342318777462145,0,0.0017198567146753,0.146885861971118,"Worsening","Rescue","Rescue"
"114","ENSMUSG00000040505","Abcg5",0.817447813663699,-0.0357034264736189,0.0993244503148064,-0.000906477144229235,0,0.00110891133241463,0.0436767043434866,"Worsening","Rescue","Rescue"
"115","ENSMUSG00000040648","Ppip5k2",0.351875606442559,-0.0306001135026016,0.02620975048043,-0.00856425028637895,0,0.0243388576234738,0.0869628725104502,"Worsening","Rescue","Rescue"
"116","ENSMUSG00000040785","Ttc3",0.263574112991487,-0.00478348280026216,0.0574463486850496,-0.0337545464739641,0,0.128064725669983,0.0181485303923479,"Worsening","Rescue","Rescue"
"117","ENSMUSG00000042099","Kank3",0.520609630132477,-0.0791274003724755,0.0194576783212917,-0.0188859485314321,0,0.036276602349108,0.151989889914907,"Worsening","Rescue","Rescue"
"118","ENSMUSG00000042506","Usp22",0.383191028921052,-0.0146746655354519,0.019996944463899,-0.000362140373960406,0,0.000945064854414995,0.0382959527439127,"Worsening","Rescue","Rescue"
"119","ENSMUSG00000042678","Myo15a",0.885082914421676,-0.0344774970587025,0.0433986727563073,-0.00634436842400916,0,0.00716810631030501,0.0389539742513621,"Worsening","Rescue","Rescue"
"120","ENSMUSG00000044197","Gpr146",-0.399972973692962,0.0312888387392273,-0.0502745796711992,0.00990361160891962,0,0.0247607019981358,0.0782273823412032,"Worsening","Rescue","Rescue"
"121","ENSMUSG00000044819","Oxgr1",0.315293057896919,-0.0756776526757908,0.237043678159368,-0.273909116189011,0,0.868744519831966,0.24002321262821,"Worsening","Rescue","Rescue"
"122","ENSMUSG00000046434","Hnrnpa1",0.25844617202878,-0.00364968691421088,0.0289422452279597,-0.00616526623263012,0,0.0238551269079876,0.0141216520467731,"Worsening","Rescue","Rescue"
"123","ENSMUSG00000046691","Chtf8",-0.347580492552585,0.0103039812757085,-0.0322487212903384,0.00179074667368459,0,0.00515203445548277,0.0296448779390277,"Worsening","Rescue","Rescue"
"124","ENSMUSG00000047045","Tmem164",0.598303985812164,-0.058702544056292,0.00237778171346828,-0.00106756159468908,0,0.00178431302482454,0.0981149139038521,"Worsening","Rescue","Rescue"
"125","ENSMUSG00000048486","Fitm2",-0.33646050379168,0.0404596092561767,-0.0673726720675848,0.00137905083391392,0,0.00409870049641179,0.120250694510127,"Worsening","Rescue","Rescue"
"126","ENSMUSG00000051316","Taf7",-0.458511208445264,0.00271042389399048,-0.0552271800955802,0.00331377473315728,0,0.00722724913180148,0.00591135798660426,"Worsening","Rescue","Rescue"
"127","ENSMUSG00000051403","Ppp1r37",-0.328178075497791,0.00478139509783204,-0.00912063142552185,0.000745890659893788,0,0.00227282294456264,0.0145695140986474,"Worsening","Rescue","Rescue"
"128","ENSMUSG00000051451","Crebzf",-0.239358883300402,0.0919397364250824,-0.00158300591683597,0.0228274475608498,0,0.095369126251315,0.384108311157583,"Worsening","Rescue","Rescue"
