"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"222","ENSMUSG00000026197","Zfand2b",-0.299725546490191,0.0287692572114419,0.0800887426010194,-0.00148548183703062,0.267206928267759,0,0.0959853357457584,"Rescue","Worsening","Rescue"
"223","ENSMUSG00000026207","Speg",0.719334034587772,-0.0852490534963812,-0.0602793781444202,0.00971443187732034,0.083798868461666,0,0.118511080245542,"Rescue","Worsening","Rescue"
"224","ENSMUSG00000026219","Trip12",-0.363227671414671,0.00187763233583542,0.0934817848777565,-0.000727298556490904,0.257364160923288,0,0.00516929871703486,"Rescue","Worsening","Rescue"
"225","ENSMUSG00000026222","Sp100",0.484288324382371,-0.149522723762327,-0.139070716446809,0.00366645745553979,0.287165123429664,0,0.308747323101416,"Rescue","Worsening","Rescue"
"226","ENSMUSG00000026361","Cdc73",-0.400165661678477,0.0215555425894584,0.0549301527625798,-0.00134986727525951,0.137268531568095,0,0.053866547416999,"Rescue","Worsening","Rescue"
"227","ENSMUSG00000026385","Dbi",-0.77397133220783,0.188645076430668,0.22614837308077,-0.00582406164737713,0.292192182927059,0,0.243736516561329,"Rescue","Worsening","Rescue"
"228","ENSMUSG00000026393","Nek7",-0.52278689701678,0.104201758105125,0.193712050970684,-0.000242301098263995,0.370537310854725,0,0.199319758585649,"Rescue","Worsening","Rescue"
"229","ENSMUSG00000026430","Rassf5",0.494335242348062,-0.0715271208471829,-0.0526794927122857,0.00347852278985851,0.106566330294521,0,0.144693549477544,"Rescue","Worsening","Rescue"
"230","ENSMUSG00000026458","Ppfia4",1.33671250937387,-0.257205789297035,-0.438291914837035,0.00957390737406238,0.327887942817514,0,0.192416684585014,"Rescue","Worsening","Rescue"
"231","ENSMUSG00000026554","Dcaf8",-0.475869907403806,0.0254330803682272,0.212126128616812,-0.00943503946747215,0.44576495659098,0,0.0534454479523235,"Rescue","Worsening","Rescue"
