"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"2027","ENSMUSG00000057113","Npm1",-0.249140739404266,0.0237861184962285,0.188667079776278,-0.00411739532006453,0.757271091943494,0,0.0954726174173875,"Rescue","Worsening","Rescue"
"2028","ENSMUSG00000057123","Gja5",0.498332453091627,-0.0689926966516697,-0.0426136698541498,0.0091855472357173,0.0855125320251107,0,0.138447127462084,"Rescue","Worsening","Rescue"
"2029","ENSMUSG00000057335","Cep170",0.628303421502761,-0.036334801922658,0.0370357392271827,0.00640471422865519,0,0,0.0578300239647801,"Worsening","Worsening","Rescue"
"2030","ENSMUSG00000057497","Fam136a",-0.253186459048648,0.030912603888454,-0.0150551377123637,0.0274892961320082,0,0.108573326690928,0.122094222592348,"Worsening","Rescue","Rescue"
"2031","ENSMUSG00000057506","Bloc1s2",0.302075095752152,-0.0640611546657829,-0.129832729593415,-0.0106269689078948,0.429802825254885,0.0351798908858545,0.212070294991627,"Rescue","Rescue","Rescue"
"2032","ENSMUSG00000057672","Pkn1",0.338300050113808,-0.064183875411742,-0.0480554782204849,0.0123882230138569,0.142049870238915,0,0.189724699686417,"Rescue","Worsening","Rescue"
"2033","ENSMUSG00000057766","Ankrd29",-0.486403052650142,0.0253029466987904,0.102760015138075,-0.00153350305967209,0.211265152589385,0,0.0520205343303842,"Rescue","Worsening","Rescue"
"2034","ENSMUSG00000057858","Fam204a",0.530791095799189,-0.0535562786671357,-0.09792180772737,-0.00348341272562704,0.184482762620449,0.0065626811625056,0.100898977188942,"Rescue","Rescue","Rescue"
"2035","ENSMUSG00000058135","Gstm1",-0.6073971730706,0.283642590638556,0.325644727433355,-0.00240390715287736,0.536131450508915,0,0.466980426011281,"Rescue","Worsening","Rescue"
"2036","ENSMUSG00000058291","Zfp68",-0.307187001580308,0.0755891435736348,0.0836943645450495,0.00122102963683245,0.272454121152549,0.00397487403617642,0.246068821873225,"Rescue","Rescue","Rescue"
"2037","ENSMUSG00000058486","Wdr91",-0.491271059351494,0.207436195442104,0.156050045055837,0.0367400257631333,0.317645507679267,0.0747856505360448,0.422243874320485,"Rescue","Rescue","Rescue"
"2038","ENSMUSG00000058558","Rpl5",-0.370608399328387,0.0932820717864596,0.174029614873073,-0.000230600424901118,0.4695781725089,0,0.25169983183194,"Rescue","Worsening","Rescue"
"2039","ENSMUSG00000058655","Eif4b",-0.697684133046586,0.109037810439588,0.32621047928189,0.0029010111166559,0.467561843290634,0.0041580580369343,0.156285352174273,"Rescue","Rescue","Rescue"
"2040","ENSMUSG00000058709","Egln2",-0.248787378958515,0.0378517550240109,0.132801251705123,-0.00125077691928776,0.533794166975277,0,0.152144996994894,"Rescue","Worsening","Rescue"
"2041","ENSMUSG00000058729","Lin9",0.478359327846124,-0.197032786545598,-0.0574898209113551,-0.0155430088805474,0.120181247787538,0.0324923294598056,0.41189284932054,"Rescue","Rescue","Rescue"
"2042","ENSMUSG00000058835","Abi1",-0.271364787568785,0.0642249330274858,0.143585485827668,0.0011598735957144,0.529123498719494,0.00427422292371075,0.236673791035641,"Rescue","Rescue","Rescue"
"2043","ENSMUSG00000059005","Hnrnpa3",-0.309721786642041,0.0267281907078484,0.0879827873858705,0.00372301585071333,0.284070385683123,0.0120205165128283,0.0862974187177196,"Rescue","Rescue","Rescue"
"2044","ENSMUSG00000059027",NA,-0.77051368274908,0.0609368278931262,-0.0104599503563945,-0.000465660545980143,0,0,0.0790859776502768,"Worsening","Worsening","Rescue"
