"","baseMean","log2FoldChange","lfcSE","pvalue","padj","padj_combi_ctrl","log2FC_combi_ctrl","Symbol","ENSEMBL_clean"
"ENSMUSG00000041930",100.156922826882,0.621181845661388,0.266492416700269,0.00367182173507148,0.012401854846302,0.224484998352728,0.302773474927419,"Fam222a","ENSMUSG00000041930"
"ENSMUSG00000041949",138.482464054816,-0.594829919195068,0.179778495185512,0.00017766382671967,0.000839737889886322,0.00602283245222714,-0.487880414113132,"Tango6","ENSMUSG00000041949"
"ENSMUSG00000041958",707.351031843318,0.396688774990125,0.109035205531657,0.000127521839749337,0.000624392385715057,0.0552753157528326,0.237522446816622,"Pigs","ENSMUSG00000041958"
"ENSMUSG00000041966",382.877084884999,-0.415597190042614,0.185205243133045,0.0102465139354222,0.0299695464208253,0.639367462100862,-0.106181643887641,"Dcaf17","ENSMUSG00000041966"
"ENSMUSG00000041975",177.147483626489,-0.747827528732185,0.177623897056726,2.64114596881905e-06,1.82078863687494e-05,0.00732385866029497,-0.463328156539121,"Mettl8","ENSMUSG00000041975"
"ENSMUSG00000041977",1209.90659164196,-0.300262619600614,0.0882526444655659,0.000438045819152053,0.00189233129824396,0.881879360105592,0.0215308443907639,"Arhgef11","ENSMUSG00000041977"
"ENSMUSG00000041997",1497.16032953087,-0.562810723845663,0.133808411952206,5.54081176280699e-06,3.58611145950108e-05,0.00128125566809291,-0.442382512369111,"Tlk1","ENSMUSG00000041997"
"ENSMUSG00000042032",1482.57807785334,-0.208548522846234,0.0855195362436684,0.0120099843831628,0.0343199108328628,0.164111776107163,-0.146168978753653,"Mat2b","ENSMUSG00000042032"
"ENSMUSG00000042079",4255.64456902436,-0.504841476671134,0.0697865716148935,1.33686571959159e-13,2.48494600906141e-12,4.68508241810765e-08,-0.398447147054671,"Hnrnpf","ENSMUSG00000042079"
"ENSMUSG00000042087",35.4487845990227,-0.772824848701875,0.440425753700284,0.0106180614343204,0.0308701394338838,0.18434706294735,-0.429863706508769,NA,"ENSMUSG00000042087"
"ENSMUSG00000042097",49.680061277779,0.569252599601355,0.29095382957916,0.0116003828924991,0.0333265947347847,0.41677404458451,-0.227631494371085,"Zfp239","ENSMUSG00000042097"
"ENSMUSG00000042099",575.254494314263,0.520609630132477,0.192617177406944,0.00182950430169006,0.00675585054888852,0.166628552053044,0.277513631366835,"Kank3","ENSMUSG00000042099"
"ENSMUSG00000042109",53.6229618424846,0.519193956339087,0.284412841709889,0.0187493251716623,0.0497937412657486,0.907158932712733,0.0401481686490435,"Csdc2","ENSMUSG00000042109"
"ENSMUSG00000042155",39.1950228082273,0.642170908739926,0.383218952028362,0.0178850786492029,0.047979003136498,0.232610310411858,0.367456309487858,"Klhl23","ENSMUSG00000042155"
"ENSMUSG00000042215",295.399828154849,0.491359789285244,0.145423205241502,0.000220064554130458,0.00101763866940262,0.00362467708029368,0.440715768480647,"Bag2","ENSMUSG00000042215"
"ENSMUSG00000042216",122.078526833272,0.664367976180415,0.220091284233133,0.000378302360021427,0.00166093943453999,0.0210395384143046,0.482930444606285,"Sgsm1","ENSMUSG00000042216"
"ENSMUSG00000042228",403.8646294954,0.354482824882674,0.122728815395809,0.00208602049770546,0.00757096016037661,0.216738198106516,0.182065759903614,"Lyn","ENSMUSG00000042228"
"ENSMUSG00000042249",254.836199498582,0.529136380768456,0.192905578620977,0.00156079441146981,0.00587039335282208,0.219454835143241,0.250546532001456,"Grk3","ENSMUSG00000042249"
"ENSMUSG00000042348",525.736462519316,0.461734649123604,0.124677948860305,7.40828853334577e-05,0.000382710261401855,0.0100512218941675,0.344118037407687,"Arl15","ENSMUSG00000042348"
"ENSMUSG00000042354",492.658636095338,-0.416525701148968,0.184645017767712,0.00990328927217382,0.0290725491268288,0.0303192055737565,-0.412319577380648,"Gnl3","ENSMUSG00000042354"
"ENSMUSG00000042371",3187.43155112531,-0.307054987267919,0.0986766475288889,0.00118725539719387,0.00461738807094032,0.0901712157967942,0.19524550005446,"Slc5a10","ENSMUSG00000042371"
"ENSMUSG00000042396",776.106365311973,-0.338349210038172,0.0813833360873702,1.88344275945652e-05,0.000110273161739272,0.00182442603727294,-0.278965995655098,"Rbm7","ENSMUSG00000042396"
"ENSMUSG00000042406",1797.31296616289,-0.498575351565961,0.109826138146754,1.65118116407959e-06,1.17623002050068e-05,5.99930031220899e-05,-0.457975450704229,"Atf4","ENSMUSG00000042406"
"ENSMUSG00000042436",17.1148844010239,2.06477576431678,0.548527539557639,2.12657147420781e-06,1.48509059166148e-05,0.739900229946205,0.124700054619746,"Mfap4","ENSMUSG00000042436"
"ENSMUSG00000042444",1767.89289387744,-0.267632909653095,0.0917324281919257,0.00251833732113781,0.00894095162086932,0.0702270453846913,-0.194255945228167,"Mindy2","ENSMUSG00000042444"
"ENSMUSG00000042505",125.630204875642,-0.467654395865937,0.218847912059492,0.0108580695158337,0.031480487551081,0.186891070750914,-0.293158422673667,"Sdhaf3","ENSMUSG00000042505"
"ENSMUSG00000042506",929.262280775881,0.383191028921052,0.0804608343337054,9.52993838102304e-07,7.09625400449896e-06,3.21694164290085e-05,0.357508714072323,"Usp22","ENSMUSG00000042506"
"ENSMUSG00000042589",73.1395049090125,1.17113295160495,0.334660743462838,3.28742450084268e-05,0.000183404168014755,0.105840102662372,0.450296633770201,"Cux2","ENSMUSG00000042589"
"ENSMUSG00000042632",365.600331894413,-0.859273930321128,0.131977188569066,5.88377258237423e-12,9.14237131959695e-11,0.000144427607265833,-0.499938688308173,"Pla2g6","ENSMUSG00000042632"
"ENSMUSG00000042647",845.851474945841,-0.79221050719564,0.127847776907858,4.89379899333477e-11,6.83516630466539e-10,0.000949762760582138,-0.427788270288874,"Acad12","ENSMUSG00000042647"
"ENSMUSG00000042650",3600.62680454717,-0.517316977703884,0.0680306451624218,7.65342636399101e-15,1.63500533784551e-13,9.83227664375608e-07,-0.350186841366395,"Alkbh5","ENSMUSG00000042650"
"ENSMUSG00000042659",360.804607529772,0.47950343393616,0.160202668457436,0.000879723451795794,0.00353900075500941,0.00764505013562862,0.441488952748441,"Arrdc4","ENSMUSG00000042659"
"ENSMUSG00000042678",8.34935670613369,0.885082914421676,0.724148834568662,0.0186844153112307,0.0496611434084015,0.201536602909876,0.496780018705686,"Myo15a","ENSMUSG00000042678"
"ENSMUSG00000042680",411.724824328373,-0.32411153526156,0.119433763437185,0.00397232622156981,0.0132659286207511,0.886809376671347,0.0269770775663528,"Garem1","ENSMUSG00000042680"
"ENSMUSG00000042699",2959.22274806733,-0.261907118751461,0.0952559134565557,0.00431113849059904,0.0142172497827101,0.0416649536928346,-0.222972176540443,"Dhx9","ENSMUSG00000042699"
"ENSMUSG00000042719",521.007966447898,-0.441576998073191,0.181915501967554,0.00566722847860437,0.0179712224507274,0.246554216337933,-0.230440906731944,"Naa25","ENSMUSG00000042719"
"ENSMUSG00000042726",500.154437256876,0.529751299436856,0.161076854153772,0.00025455336013797,0.00115800818384814,0.00290949370868866,0.487007476136248,"Trafd1","ENSMUSG00000042726"
"ENSMUSG00000042737",334.499168970758,-0.449936877570577,0.106155272672082,8.33152217411861e-06,5.21066578489931e-05,0.0860751584173649,-0.20795499137997,"Dpm3","ENSMUSG00000042737"
"ENSMUSG00000042745",753.607325384496,-0.848290598554709,0.149270773144185,1.06710934191089e-09,1.23465606173739e-08,0.873648189032943,-0.033886355754794,"Id1","ENSMUSG00000042745"
"ENSMUSG00000043019",1688.31367896346,-0.49503837051751,0.0661972031529945,2.26302267916487e-14,4.58342750162018e-13,4.08278704410951e-08,-0.380345832424435,"Edem3","ENSMUSG00000043019"
"ENSMUSG00000043091",1189.35920186753,0.341498504206537,0.128024453799928,0.00428623174907281,0.014156237671423,0.680877348737589,0.072604218673656,"Tuba1c","ENSMUSG00000043091"
"ENSMUSG00000043144",1370.58889678,0.431783370231209,0.108795334724036,2.89751911967666e-05,0.000163439471841319,0.00315570367374514,0.345434800046174,"Aqp6","ENSMUSG00000043144"
"ENSMUSG00000043207",2455.24439387801,-0.328870649535068,0.0938198091402055,0.000273106458712211,0.00123675190285227,0.00934138254008249,-0.271036696609143,"Zmpste24","ENSMUSG00000043207"
"ENSMUSG00000043241",731.492146941178,-0.412559832720206,0.117644387282216,0.000196428268726763,0.000919670865514736,0.00944006132028673,-0.329652679948619,"Upf2","ENSMUSG00000043241"
"ENSMUSG00000043284",370.998993004262,-0.392478726627842,0.153022081352701,0.00473874287527351,0.015453165608512,0.0251557541507477,-0.365567432317072,"Tmem11","ENSMUSG00000043284"
"ENSMUSG00000043333",45.6230880040539,1.38069029786049,0.346539863315127,4.6147059275383e-06,3.02887870274363e-05,0.114775912570578,0.463239383364315,"Rhbdl2","ENSMUSG00000043333"
"ENSMUSG00000043342",864.386562395732,0.569643353996783,0.162276055014469,9.39144603337914e-05,0.000475889095943638,0.0151642066686745,0.400959405973289,"Hoxd9","ENSMUSG00000043342"
"ENSMUSG00000043388",3.47200991660014,0.972242642424683,1.03892760112465,0.0111509455112852,0.0322215829251709,0.199621259324523,0.467336562248417,"Tmem130","ENSMUSG00000043388"
"ENSMUSG00000043542",433.620589235184,0.514124750215003,0.145866094276358,0.000115166495711065,0.000570047993816836,0.00393554728027235,0.434906497865987,"Zc2hc1a","ENSMUSG00000043542"
"ENSMUSG00000043831",245.264248969697,-0.331216913430271,0.149568539161822,0.0152891550594803,0.0422107169597452,0.112238554866982,-0.265343149295765,"Lysmd4","ENSMUSG00000043831"
"ENSMUSG00000043832",24.6759078042807,0.84800704983151,0.47742899551615,0.00843255974131011,0.0253691091657717,0.214199916118155,0.419429334634522,"Clec4a3","ENSMUSG00000043832"
"ENSMUSG00000043940",3488.88784743148,-0.636824807473243,0.112623940227281,2.26430194849487e-09,2.5061046997003e-08,0.014230483247593,-0.294415849094691,"Wdfy3","ENSMUSG00000043940"
"ENSMUSG00000043991",842.073318733578,-0.432430082991353,0.153697658505245,0.00191748750696746,0.00704022688315964,0.0108754988362463,-0.40951594122436,"Pura","ENSMUSG00000043991"
"ENSMUSG00000043998",1746.16347370925,-0.510529454858726,0.121937970993368,7.80884260661127e-06,4.899747617219e-05,0.242024273038515,-0.167661326670315,"Mgat2","ENSMUSG00000043998"
"ENSMUSG00000044037",750.139199974995,0.326880704478357,0.142966620932916,0.0129255539037679,0.0365736721570693,0.607396498781605,0.0965883027182769,"Als2cl","ENSMUSG00000044037"
"ENSMUSG00000044066",464.647635692475,-0.405057019469137,0.170253753771109,0.00751450566770242,0.0229334299958359,0.0962412454360128,-0.303449098552664,"Cep68","ENSMUSG00000044066"
"ENSMUSG00000044068",352.25528477148,-0.418057275019106,0.13149479832861,0.000620273524878409,0.00258250369192101,0.0235571065439823,-0.321448960100808,NA,"ENSMUSG00000044068"
"ENSMUSG00000044080",2871.90026269861,0.602280095996527,0.101605504793637,5.24442344080293e-10,6.32542982499269e-09,1.48130789661792e-05,0.454273582022136,"S100a1","ENSMUSG00000044080"
"ENSMUSG00000044092",12.3176214552167,0.806377794585683,0.530864998939853,0.0159742729169555,0.0437379286956673,0.899441072269657,0.0530202093708625,"C130050O18Rik","ENSMUSG00000044092"
"ENSMUSG00000044176",2.88334082203455,0.883764654154939,1.18135780970329,0.00961001195184141,0.0283622982208301,0.971077021278388,0.0137942733969379,"Spink10","ENSMUSG00000044176"
"ENSMUSG00000044197",663.92647003332,-0.399972973692962,0.149147538507181,0.00327475678775357,0.0112645516692547,0.0533239166840363,-0.311943623206702,"Gpr146","ENSMUSG00000044197"
"ENSMUSG00000044201",5.65326402667911,1.63816345901159,1.39015980816056,0.00135832263599515,0.00519232729335145,0.43767402534911,0.266226308635484,"Cdc25c","ENSMUSG00000044201"
"ENSMUSG00000044224",577.70898219425,-0.523077671880468,0.102514351226021,8.67857658494657e-08,7.59384996471634e-07,0.000349295456756584,-0.384253826314781,"Dnajc21","ENSMUSG00000044224"
"ENSMUSG00000044252",1414.33785447157,-0.246246312299633,0.106797917664994,0.0157157387326443,0.0431488580416291,0.52858505766995,-0.090506533531146,"Osbpl1a","ENSMUSG00000044252"
"ENSMUSG00000044279",518.878087845052,0.451467292579453,0.137047825449938,0.000358368890374806,0.00157969832904799,0.0479303020115244,0.295154580347154,"Crb3","ENSMUSG00000044279"
"ENSMUSG00000044303",2.63171806953031,1.26504751277838,1.28010119244695,0.0036448499322877,0.0123265465572641,0.534776745435874,0.201519770860188,"Cdkn2a","ENSMUSG00000044303"
"ENSMUSG00000044308",2762.04742250376,-0.273695503024775,0.0761192136465604,0.000229656031296293,0.00105658774148785,0.00550806928044565,-0.236241572284653,"Ubr3","ENSMUSG00000044308"
"ENSMUSG00000044340",459.438718159067,-0.310284830206266,0.1357484163878,0.0137024297844928,0.0384545824726652,0.349671041305157,-0.155132213855776,"Phlpp1","ENSMUSG00000044340"
"ENSMUSG00000044345",643.599258941317,0.402552629091485,0.121796887305061,0.00042729973640289,0.00185139530166712,0.0170374975961795,0.316927240947704,"Marveld1","ENSMUSG00000044345"
"ENSMUSG00000044350",105.153458601707,0.643625395552437,0.255362803416374,0.00197839230133228,0.00723272279781367,0.69366027771,-0.108413031028706,"Lacc1","ENSMUSG00000044350"
"ENSMUSG00000044452",466.228070796794,-0.530826921670142,0.203564424688594,0.00232922285064227,0.00835703060505228,0.022065404146572,-0.459376262155384,"Zfp507","ENSMUSG00000044452"
"ENSMUSG00000044477",1475.09553682974,-0.409099999227453,0.0731598936955526,1.01174982244488e-08,1.01835486936267e-07,1.13050980566096e-06,-0.377451910682905,"Zfand3","ENSMUSG00000044477"
"ENSMUSG00000044501",197.784633267859,-0.473115459742428,0.145601423123179,0.000380167474110465,0.0016676556887038,0.0819955103290434,-0.273686335220349,"Zfp758","ENSMUSG00000044501"
"ENSMUSG00000044528",2.50067614413429,1.39020702627764,1.30606385779341,0.00263206385667246,0.00929989661491535,0.326985827329302,0.330414288118231,"Tram1l1","ENSMUSG00000044528"
"ENSMUSG00000044533",7129.04342387757,-0.29044088906314,0.0805382282803182,0.000210350572642373,0.000977719686675428,0.0191704615817295,-0.214764075940128,"Rps2","ENSMUSG00000044533"
"ENSMUSG00000044550",12.2412132771924,1.49793992826815,0.617045107820298,0.000436510300581576,0.00188756737025013,0.716673838341095,0.137076132594134,"Tceal3","ENSMUSG00000044550"
"ENSMUSG00000044617",316.909270124423,-0.283813376185893,0.128873480488351,0.0184379855083337,0.0491323780487266,0.719448968118217,-0.0647628359076712,"Zbtb39","ENSMUSG00000044617"
"ENSMUSG00000044627",1761.59380346756,-0.245415616680389,0.0721864453985021,0.000513185221027397,0.00218148999340843,0.00242248925758795,-0.244137671426474,"Swi5","ENSMUSG00000044627"
"ENSMUSG00000044628",103.533738011236,0.669275376091609,0.199546258995471,0.000112960488901182,0.000560406875469097,0.314198224138504,0.213742171031041,"Rnf208","ENSMUSG00000044628"
"ENSMUSG00000044708",1710.50665788625,0.409048179131954,0.126433439342152,0.000531288787388737,0.00224825589199459,0.953503634579861,0.0119524993875088,"Kcnj10","ENSMUSG00000044708"
"ENSMUSG00000044712",329.612047929175,0.436599645449229,0.169604229316968,0.00383780725234739,0.0128838829249916,0.0164683853661491,0.421891596010787,"Slc38a6","ENSMUSG00000044712"
"ENSMUSG00000044783",431.905222945496,0.448026580218667,0.182356856010446,0.00508581963751363,0.0163914870799722,0.136414839340477,0.288517696751295,"A730008H23Rik","ENSMUSG00000044783"
"ENSMUSG00000044792",2132.13856147123,-0.226096053145094,0.0861148222592837,0.00680781563738773,0.021097015458399,0.401973836238042,-0.0951254179312396,"Isca1","ENSMUSG00000044792"
"ENSMUSG00000044819",445.969487470623,0.315293057896919,0.11534850557389,0.00385786745135117,0.0129326016753621,0.246892658764904,0.163607935071027,"Oxgr1","ENSMUSG00000044819"
"ENSMUSG00000044827",24.8052571139702,0.663837461798218,0.40718714063354,0.0186107819826551,0.0495316262348491,0.328216888611868,0.309795914971899,"Tlr1","ENSMUSG00000044827"
"ENSMUSG00000044906",129.710555552755,0.429398837273407,0.180722504320905,0.00685290884927814,0.0212004206102493,0.0353118176217089,0.394327623971741,"4930503L19Rik","ENSMUSG00000044906"
"ENSMUSG00000044927",39.3333891748926,0.585043112683317,0.326427224924991,0.0162612001757888,0.0443708341742712,0.262275132788934,0.319924270979776,"H1f10","ENSMUSG00000044927"
"ENSMUSG00000044934",467.993623596647,-0.269893731090913,0.109980180248194,0.00990573880961438,0.0290754485219038,0.589714772100176,-0.0810756271491314,"Zfp367","ENSMUSG00000044934"
"ENSMUSG00000044968",209.458868793903,0.581435327303814,0.198887882763574,0.000708061384160402,0.00291868038747487,0.0832498637605746,0.345109314818796,"Napepld","ENSMUSG00000044968"
"ENSMUSG00000044991",47.7614948137429,-0.556825160773529,0.28312776584561,0.0118044670929251,0.0338200872963392,0.17283081693478,-0.351907900500847,"Shld1","ENSMUSG00000044991"
"ENSMUSG00000045007",15.4768105150417,1.3223343186022,0.531100838964519,0.000566548650999166,0.00238074923298593,0.441827010754168,0.267833525180426,"Tubg2","ENSMUSG00000045007"
"ENSMUSG00000045039",1119.3742182473,0.465480700207941,0.097683079519675,6.51614888979954e-07,4.9731268330477e-06,0.00102021906752979,0.343643452433842,"Megf8","ENSMUSG00000045039"
"ENSMUSG00000045045",92.7214222489591,0.507572694248673,0.258533987509652,0.0141924182107406,0.0396172639710063,0.201063571214957,0.318580944936682,"Lrfn4","ENSMUSG00000045045"
"ENSMUSG00000045078",702.976414488357,-0.355052769682318,0.128257096354323,0.00301714996700942,0.0104825720460064,0.217632121973189,-0.18702645316946,"Rnf216","ENSMUSG00000045078"
"ENSMUSG00000045160",982.908799290444,-0.327297860280426,0.102690720695212,0.000859401112500619,0.00346847173833701,0.0609796403984111,-0.221275530675073,"Bola3","ENSMUSG00000045160"
"ENSMUSG00000045216",2488.34463848001,-0.556378774767186,0.102643147731459,1.29241636092086e-08,1.28012295828461e-07,7.13828757043015e-06,-0.475212153211034,"Hs6st1","ENSMUSG00000045216"
"ENSMUSG00000045287",195.966729870426,0.456645786939448,0.219435193771977,0.0130194307474032,0.0368078831748546,0.701075843398837,0.0992944390434486,"Rtn4rl1","ENSMUSG00000045287"
"ENSMUSG00000045294",603.844261855035,-0.631165129565078,0.243701480817373,0.00167561699013833,0.00624908050194286,0.0413725556273856,0.459292967370471,"Insig1","ENSMUSG00000045294"
"ENSMUSG00000045410",1155.43472841331,-0.803369282933693,0.162571051778367,6.78415361268748e-08,6.03443788921026e-07,0.00327743162145854,-0.471936501949019,"Akr1e1","ENSMUSG00000045410"
"ENSMUSG00000045411",592.427101261233,0.375449831566569,0.179785677487268,0.0176688117394403,0.0474820965661029,0.211284758205352,0.248295243933262,"2410002F23Rik","ENSMUSG00000045411"
"ENSMUSG00000045515",2515.4943649158,0.315595147388044,0.142918977309439,0.0163972530216881,0.0446685338102117,0.893016823725254,0.0302282449993729,"Pou3f3","ENSMUSG00000045515"
"ENSMUSG00000045538",169.295149087398,-0.508299987950606,0.187033082707079,0.0018438381121204,0.0068024663720947,0.0805108569616764,-0.333611092645467,"Ddx28","ENSMUSG00000045538"
"ENSMUSG00000045624",387.009307814186,-0.439360072650162,0.138392271720923,0.000573793735948489,0.0024050966521137,0.00865343943755765,-0.38349244678197,"Esf1","ENSMUSG00000045624"
"ENSMUSG00000045625",26.4291067883941,1.62489520032229,0.568191442721184,0.000112943442629858,0.000560406875469097,0.758828121070946,0.115220819153007,"Pigz","ENSMUSG00000045625"
"ENSMUSG00000045639",479.214976756988,0.516694786146089,0.139733347554365,5.83189550347495e-05,0.000308124545766904,0.0221978493611288,0.338795320520835,"Zfp629","ENSMUSG00000045639"
"ENSMUSG00000045659",1328.1953160695,-0.471989524423989,0.114629786493079,1.27569183035667e-05,7.73543744328162e-05,0.0438603788744686,-0.25568254745282,"Plekha7","ENSMUSG00000045659"
"ENSMUSG00000045671",837.481272849193,-0.347269330143906,0.155965942652932,0.0139936274714778,0.0391502682205968,0.132015646907981,-0.2622030979764,"Spred2","ENSMUSG00000045671"
"ENSMUSG00000045690",50.0190657651167,-0.610802184022614,0.269379790661761,0.00452767645890012,0.0148451956958563,0.0619007574957049,-0.456389788589792,"Wdr89","ENSMUSG00000045690"
"ENSMUSG00000045817",1816.54048122613,-0.459183409534795,0.121015743393847,5.22156101406842e-05,0.000279171040346255,0.00416825973587106,-0.36787150361946,"Zfp36l2","ENSMUSG00000045817"
"ENSMUSG00000045868",828.425893212972,0.573236146789603,0.227523700063126,0.00254621891049743,0.00903187942052495,0.137281981342158,0.329290059496628,"Gvin1","ENSMUSG00000045868"
"ENSMUSG00000045875",265.456900043721,-0.752039812245318,0.279031280615206,0.000851530450666685,0.00344299433488711,0.777346269511302,0.08198429820348,"Adra1a","ENSMUSG00000045875"
"ENSMUSG00000045948",334.918737715566,-0.450135957524086,0.115486876530464,3.57772395854616e-05,0.000198044396914903,0.00268981306781153,-0.37003358236552,"Mrps12","ENSMUSG00000045948"
"ENSMUSG00000045973",3790.00814806145,-0.641225037264755,0.0743250011279828,8.55302725606774e-19,2.58135294531003e-17,6.87117460410022e-08,-0.415269497896365,"Slc25a51","ENSMUSG00000045973"
"ENSMUSG00000045983",6970.8141572571,-0.409799638507835,0.0761206876772138,3.27455166100698e-08,3.06596717035854e-07,1.53202672957707e-05,-0.35000833394845,"Eif4g1","ENSMUSG00000045983"
"ENSMUSG00000046027",1548.43477740136,-0.679203357972194,0.152761312029657,1.10708949245425e-06,8.15817077266489e-06,0.034761731579613,-0.330502651665315,"Stard5","ENSMUSG00000046027"
"ENSMUSG00000046079",1524.36500227036,-0.573792062728746,0.114341657125273,1.04085480096736e-07,9.0045937957546e-07,0.000233139832901901,-0.434625064522808,"Lrrc8d","ENSMUSG00000046079"
"ENSMUSG00000046182",12.6013635981077,1.13704335420652,0.601833534028202,0.00329640226282588,0.0113292110947544,0.342539670497147,0.341981608251685,"Gsg1l","ENSMUSG00000046182"
"ENSMUSG00000046201",913.669188687306,-0.486948590415277,0.0945723968325625,8.15542907813698e-08,7.17713844845427e-07,0.000449651901547619,-0.352715630602791,"Scaf8","ENSMUSG00000046201"
"ENSMUSG00000046364",4295.61971828039,-0.173039883676894,0.0753287883066105,0.0187808460577157,0.0498375246486867,0.278719862820827,-0.104671683542163,"Rpl27a","ENSMUSG00000046364"
"ENSMUSG00000046417",49.7573720632682,0.58607507004057,0.335243099044356,0.0179258986273158,0.0480560989080312,0.492081579235768,0.204975571214678,"Lrrc75a","ENSMUSG00000046417"
"ENSMUSG00000046434",3074.11306250573,0.25844617202878,0.0758774454372116,0.000485593586018317,0.00207653640772271,0.00283737984630557,0.252061698681472,"Hnrnpa1","ENSMUSG00000046434"
"ENSMUSG00000046447",3475.77339086817,-0.455523937211757,0.122516823330311,7.19860474582478e-05,0.000373235270567542,0.0855574271298831,-0.236287576035899,"Camk2n1","ENSMUSG00000046447"
"ENSMUSG00000046546",701.010243348686,0.454626275183646,0.163823277310221,0.00195848664280168,0.00717553689270633,0.290383107563286,0.196970511889553,"Fam43a","ENSMUSG00000046546"
"ENSMUSG00000046550",10.9285066879677,1.25308898579375,0.645854095449745,0.00221041666241445,0.007972973703076,0.460268125612148,0.267675489850447,"Spin2c","ENSMUSG00000046550"
"ENSMUSG00000046567",180.193794702689,-0.591426118000934,0.293194508530083,0.00928173482804087,0.0275118366609396,0.129904402912651,-0.396715150648832,"Rlig1","ENSMUSG00000046567"
"ENSMUSG00000046610",2.027141094704,0.799052713649349,1.04473487892591,0.0172081934843531,0.0464703000964426,0.164478571995073,0.485560966676094,"Oacyl","ENSMUSG00000046610"
"ENSMUSG00000046691",1491.56152645984,-0.347580492552585,0.113672542081219,0.00123821927750738,0.00479030212222221,0.00913352306650745,-0.323683135416836,"Chtf8","ENSMUSG00000046691"
"ENSMUSG00000046699",33.8552706883308,1.00869572914177,0.488465910141372,0.0030160189919405,0.0104825720460064,0.533174206977955,0.21186086692793,"Slitrk4","ENSMUSG00000046699"
"ENSMUSG00000046719",29.5493148841408,0.733146690141378,0.435816433023595,0.0138097957442872,0.0387121955684464,0.194681532212479,0.42458908581309,"Nxph3","ENSMUSG00000046719"
"ENSMUSG00000046761",485.651822813037,0.270202097209313,0.109740726247019,0.00967709779045147,0.0285433483544845,0.671332554404456,0.0662670568451686,"Fam83h","ENSMUSG00000046761"
"ENSMUSG00000046798",1450.11248061164,-0.612314764252277,0.157757153497718,1.77789860253857e-05,0.000104555367551418,0.00172926788875757,-0.494978860181205,"Cldn12","ENSMUSG00000046798"
"ENSMUSG00000046861",908.928193194859,-0.356264380384908,0.15707279594123,0.0121746386066819,0.0347106346399508,0.0377321250191533,-0.350824455134533,"Hectd3","ENSMUSG00000046861"
"ENSMUSG00000046949",629.196989797627,-0.331273069875098,0.150041161501844,0.0155414717137277,0.042776685706384,0.144396596094512,-0.247786811311897,"Nqo2","ENSMUSG00000046949"
"ENSMUSG00000046982",844.816286936157,-0.368180667006704,0.0986760182116573,9.93782103294511e-05,0.000499949868719771,0.0742775254850767,-0.203341920689422,"Tshz1","ENSMUSG00000046982"
"ENSMUSG00000046985",809.70232075091,-0.37668010065877,0.131461423143613,0.00205887325725422,0.00748335712966544,0.390754490250672,-0.139488582503105,"Tapt1","ENSMUSG00000046985"
"ENSMUSG00000047036",2049.20791627451,-0.323500553570112,0.120032539070217,0.00420759493414636,0.0139381838183273,0.0429246592733917,-0.272376209175448,"Zfp445","ENSMUSG00000047036"
"ENSMUSG00000047045",639.364739760207,0.598303985812164,0.0940521457331167,3.46450241443302e-11,4.91830753181002e-10,4.8925289426417e-07,0.490264946341311,"Tmem164","ENSMUSG00000047045"
"ENSMUSG00000047067",177.579462578327,-0.639939603169567,0.149476787170609,2.7760902466411e-06,1.90457602329924e-05,0.000918653028768755,-0.495337484527957,"Dusp28","ENSMUSG00000047067"
"ENSMUSG00000047193",551.782459929133,-0.478159902676059,0.1376332172098,0.000164885494417393,0.000785486849932342,0.00214385211444387,-0.440403848674811,"Dync2h1","ENSMUSG00000047193"
"ENSMUSG00000047213",2141.58762552318,-0.402483813259377,0.0662982579146667,5.91249340672153e-10,7.07117145918729e-09,1.14336836915052e-06,-0.342189776552596,"Ythdf3","ENSMUSG00000047213"
"ENSMUSG00000047221",186.064228455523,-0.458121197965867,0.149197189893701,0.000750184732684133,0.00307637611306283,0.00588712845769218,-0.427905580047025,"Fam185a","ENSMUSG00000047221"
"ENSMUSG00000047238",126.03107436639,0.461362227022438,0.167724059300971,0.0020481074078206,0.00745239814016537,0.141187786518557,0.2699771425007,"Mageh1","ENSMUSG00000047238"
"ENSMUSG00000047260",1156.42934285123,-0.281465182966556,0.0889966004130208,0.00107885711159928,0.00424478518152286,0.00863125833752966,-0.261781762731171,"Emc6","ENSMUSG00000047260"
"ENSMUSG00000047264",232.651918018672,-0.329700620584334,0.132805132443367,0.0075746036313685,0.0230812458440766,0.0398757259322296,-0.30243008473854,"Zfp358","ENSMUSG00000047264"
"ENSMUSG00000047379",605.343406229703,-0.417138191496866,0.114973635551663,0.000121516239428234,0.000598078813657053,0.0017213292372386,-0.384237251589404,"B4gat1","ENSMUSG00000047379"
"ENSMUSG00000047409",1098.08043287415,-0.374340691023843,0.129160027636417,0.00187360289089271,0.0069007570179565,0.130321317644088,-0.223693241749329,"Ctdspl","ENSMUSG00000047409"
"ENSMUSG00000047466",402.121463902616,-0.36321064255451,0.141618030412946,0.00532066072430104,0.0169996178547186,0.226794581628315,-0.199281100912738,"Ark2n","ENSMUSG00000047466"
"ENSMUSG00000047514",1082.93599741485,-0.22885280959616,0.0822411607028014,0.00422702725674264,0.0139862493943361,0.0458084573484002,-0.191587483518388,"Tspyl1","ENSMUSG00000047514"
