"","Reversal_norm1","Reversal_DR1","Reversal_sAct1","celltype"
"Cell_494",0,0,0,"PT-1"
"Cell_495",0.111042876284007,0.301909624872068,-0.280920429595799,"EC-2"
"Cell_496",0.0935692043909495,-0.0302979263333268,-0.0164924475276456,"PT-1"
"Cell_497",0.14955145727834,0.274300906656743,0.285526435938394,"FIB"
"Cell_498",0,0,0,"PT-1"
"Cell_499",0,0,0,"PT-1"
"Cell_500",0,0,0,"TAL-1"
"Cell_501",0,0,0,"IC-A"
"Cell_502",0,0,0,"PT-1"
"Cell_503",0.201301538771571,0.264957924250554,0.000908694343237454,"EC-2"
"Cell_504",0.215131313574139,0.0710667754124392,-0.454762551140775,"PT-1"
"Cell_505",0.0617310213821223,0.00778417223507732,0.322865963731883,"PODO"
"Cell_506",0,0,0,"PT-1"
"Cell_507",0,0,0,"PT-1"
"Cell_508",0,0,0,"DCT/CNT"
"Cell_509",0,0,0,"PT-1"
"Cell_510",0.243677861566876,0.363540368166353,0.216237493237468,"EC-2"
"Cell_511",0,0,0,"PT-1"
"Cell_512",0,0,0,"TAL-1"
"Cell_513",-0.00264554107219972,0.0325950497198537,0.0973322898629042,"PECs?"
"Cell_514",0.16434725817231,0.0110394380445299,0.404482195445856,"PT-1"
"Cell_515",0,0,0,"PT-1"
"Cell_516",0,0,0,"PT-1"
"Cell_517",0.113160027872366,0.00289922107319351,0.50365887387923,"PT-1"
"Cell_518",0.0906507425349532,-0.0954659014473366,0.406033163531435,"PT-1"
"Cell_519",0.092183320548755,-0.10820965013039,0.345694680012365,"PT-1"
"Cell_520",0,0,0,"PT-1"
"Cell_521",0,0,0,"PC_CNT"
"Cell_522",0,0,0,"PT-1"
"Cell_523",0.147680938750342,-0.0221193033765562,0.0334077930502004,"PT-2"
"Cell_524",0,0,0,"TAL-1"
"Cell_525",0.153465373524092,-0.0847924251575132,-0.136806059432947,"PT-1"
"Cell_526",0,0,0,"PT-1"
"Cell_527",0.205470523855407,0.0195531242062819,-0.115238949961002,"PT-1"
"Cell_528",0.254716717809066,0.134427972808398,-0.416671845414256,"PT-1"
"Cell_529",0,0,0,"DCT/CNT"
"Cell_530",0,0,0,"PT-1"
"Cell_531",0.194091949894073,0.387475830108832,-0.235883298213489,"Undef"
"Cell_532",0.0148013314566006,-0.0574325025235098,-0.104529958256225,"PT-2"
"Cell_533",0,0,0,"PT-1"
"Cell_534",0,0,0,"TAL-2"
"Cell_535",0,0,0,"TAL-1"
"Cell_536",0,0,0,"TAL-1"
"Cell_537",0.0833782873505503,-0.0500495848917557,-0.0303332117700129,"PT-1"
"Cell_538",0,0,0,"TAL-2"
"Cell_539",0,0,0,"PT-1"
"Cell_540",0.0852715818794839,-0.142273058615492,0.374333908734977,"PT-1"
"Cell_541",0.196047048333104,0.130584496035104,-0.0441191090466561,"PT-2"
"Cell_542",0.280003396094094,0.16044062803678,0.951157549815626,"IC-A"
"Cell_543",0,0,0,"DCT/CNT"
"Cell_544",0,0,0,"DCT/CNT"
"Cell_545",0,0,0,"DCT/CNT"
"Cell_546",0.210016752530579,-0.0586440143421627,0.147281700710298,"PT-1"
"Cell_547",0,0,0,"IC-A"
"Cell_548",0,0,0,"PT-1"
"Cell_549",0,0,0,"PT-1"
"Cell_550",0,0,0,"PT-1"
"Cell_551",0,0,0,"TAL-2"
"Cell_552",0.0591426132811782,0.138722515821019,0.247167706833296,"PT-2"
"Cell_553",0,0,0,"PT-1"
"Cell_554",0.210264186334455,0.200128481986284,0.366030021160325,"vSMC/MC"
"Cell_555",0.123406519894593,0.157067286404058,-0.0936772836045241,"EC-2"
"Cell_556",0,0,0,"PT-1"
"Cell_557",0.0968529749745137,-0.00947674973154689,0.163046990501373,"PT-1"
"Cell_558",0.0789387265697907,-0.246367062171351,-0.223871719417164,"PT-1"
"Cell_559",0.223679480976762,0.0882181706741189,0.501261426270711,"PT-1"
"Cell_560",0,0,0,"TAL-2"
"Cell_561",0,0,0,"PT-1"
"Cell_562",0.120504837536927,0.266094306475276,-0.0847631459995954,"EC-2"
"Cell_563",0,0,0,"TAL-2"
"Cell_564",0,0,0,"IC-B"
"Cell_565",0.0378446181650852,-0.0942269008916887,0.405357291304497,"PT-2"
"Cell_566",0.0520929748196969,0.0311571034608576,0.114986146624607,"PT-2"
"Cell_567",0.19714248718375,0.334632070351033,0.103858909350674,"EC-3"
"Cell_568",0,0,0,"PT-1"
"Cell_569",0,0,0,"PT-1"
"Cell_570",0.272241994362305,0.246531568894947,-0.0398806659700089,"FIB"
"Cell_571",0,0,0,"PT-1"
"Cell_572",0,0,0,"PT-1"
"Cell_573",0.260830318289117,0.129380192471942,-0.00452375864340027,"PT-1"
"Cell_574",0,0,0,"TAL-2"
"Cell_575",0,0,0,"PT-1"
"Cell_576",0,0,0,"TAL-2"
"Cell_577",-0.02262616896829,-0.336237686500048,0.0275657302616952,"PT-1"
"Cell_578",0,0,0,"PT-1"
"Cell_579",0,0,0,"DCT/CNT"
"Cell_580",0,0,0,"TAL-2"
"Cell_581",0,0,0,"PT-1"
"Cell_582",0,0,0,"PT-1"
"Cell_583",0,0,0,"PT-1"
"Cell_584",0.159243303513043,0.244079384722028,0.0711333355437526,"EC-5"
"Cell_585",0,0,0,"Undef"
"Cell_586",0,0,0,"PT-1"
"Cell_587",0.172131417371131,0.0868746538636216,0.0703240140093956,"EC-2"
"Cell_588",0.112215213851734,-0.136328790919401,0.575809099484274,"PT-1"
"Cell_589",0.204463042344219,0.16078813810996,-0.26616919560331,"PT-1"
"Cell_590",0,0,0,"PT-1"
"Cell_591",0,0,0,"PT-1"
"Cell_592",0,0,0,"PT-1"
"Cell_593",0.0649366925704012,0.214751037662994,-0.145360828054624,"EC-5"
"Cell_594",-0.021040483647045,-0.113443677133486,-0.0334254522226192,"PT-2"
"Cell_595",0,0,0,"PT-1"
"Cell_596",0.161009118700499,0.178409843112764,0.023361110711042,"EC-2"
"Cell_597",0.136958335465049,0.115666968187526,0.287029285313241,"PT-2"
"Cell_598",0.288305341703956,0.160108941686386,0.0893301948421803,"TAL-1"
"Cell_599",0,0,0,"PT-1"
"Cell_600",0.207442434737431,0.0598015409606364,0.249046227926202,"PT-1"
"Cell_601",0,0,0,"PT-1"
"Cell_602",0.176451062799317,0.306015966980297,0.0735792317910529,"FIB"
"Cell_603",0.0923049533645122,0.0262617423436952,-0.0493375850981279,"PT-2"
"Cell_604",0.16369789254912,0.227393150839431,-0.0441673996861309,"FIB"
"Cell_605",0,0,0,"TAL-1"
"Cell_606",0,0,0,"PT-1"
"Cell_607",0.275237879742455,0.598063199184846,-0.240643749165833,"FIB"
"Cell_608",0.139869830835444,0.194382087259261,-0.202808789817744,"vSMC/MC"
"Cell_609",-0.0200054577430288,-0.0201535407375917,0.113698941653743,"PT-2"
"Cell_610",0.0448838543683538,0.176914350140014,-0.169290573367609,"vSMC/MC"
"Cell_611",0.0995434543726856,0.130630350307975,-0.224710735777703,"vSMC/MC"
"Cell_612",0.231593825803238,0.352641388609467,0.338983090234815,"FIB"
"Cell_613",0,0,0,"PT-1"
"Cell_614",0.126713091801911,0.0611928756457416,0.238536216144208,"PT-1"
"Cell_615",0.0771983079480718,-0.281596119676713,0.936181601236458,"PT-1"
"Cell_616",0,0,0,"TAL-2"
"Cell_617",0.101028214719623,0.0497631211514356,0.292688467828565,"PT-2"
"Cell_618",0.0424281178348866,-0.0132549530246875,0.0336449204869211,"PT-2"
"Cell_619",0.17163726988618,0.281064653631937,-0.426554310126894,"EC-2"
"Cell_620",0.23023268074084,0.060763005272217,0.618656811952699,"PT-1"
"Cell_621",0,0,0,"PT-1"
"Cell_622",0,0,0,"PT-1"
"Cell_623",0,0,0,"PT-1"
"Cell_624",0.0676145818105124,0.0778536713444881,0.0500511534711358,"PECs?"
"Cell_625",0.188067028505994,0.246586204276628,-0.116562292639429,"EC-2"
"Cell_626",0.166906443449595,0.193711185422584,0.0541680778773229,"FIB"
"Cell_627",0,0,0,"PT-1"
"Cell_628",0.324401135308802,0.597113823532755,0.195572695500763,"IMM"
"Cell_629",0,0,0,"PT-1"
"Cell_630",0,0,0,"TAL-2"
"Cell_631",0.0978022498885774,0.232637517823549,0.108647008427001,"EC-2"
"Cell_632",0,0,0,"PT-1"
"Cell_633",0,0,0,"PT-1"
"Cell_634",0,0,0,"PT-1"
"Cell_635",0.110452684808561,0.330847421230024,-0.265736101937385,"TAL-2"
"Cell_636",0,0,0,"TAL-2"
"Cell_637",0,0,0,"PT-1"
"Cell_638",0,0,0,"PT-1"
"Cell_639",0.336051171745621,0.158493921679811,0.955641565892216,"PT-1"
"Cell_640",0,0,0,"PT-1"
"Cell_641",0,0,0,"PT-1"
"Cell_642",-0.0376604688242712,0.0275695655314825,-0.104005539443549,"PODO"
"Cell_643",0,0,0,"PT-1"
"Cell_644",0,0,0,"PT-1"
"Cell_645",0,0,0,"TAL-1"
"Cell_646",0,0,0,"PT-1"
"Cell_647",0,0,0,"PT-1"
"Cell_648",0,0,0,"PT-1"
"Cell_649",0.0738090470476711,-0.140352394977356,0.433111274414812,"PT-2"
"Cell_650",0,0,0,"PT-1"
"Cell_651",0.159559731732011,-0.116907958747108,0.573998300663939,"PT-1"
"Cell_652",0,0,0,"PT-1"
"Cell_653",0,0,0,"PT-1"
"Cell_654",0,0,0,"PT-2"
"Cell_655",0,0,0,"PT-1"
"Cell_656",0,0,0,"PT-1"
"Cell_657",0,0,0,"PT-1"
"Cell_658",0,0,0,"PT-1"
"Cell_659",0.0653028372900847,0.0650773165828095,-0.128227118947695,"EC-2"
"Cell_660",0.141859171407268,0.080748973388326,-0.0224298625355634,"PT-1"
"Cell_661",0,0,0,"PT-1"
"Cell_662",0,0,0,"PT-1"
"Cell_663",0.219228219252057,-0.0733617971101663,0.0504984180332895,"PT-1"
"Cell_664",0,0,0,"PT-1"
"Cell_665",0,0,0,"TAL-2"
"Cell_666",0.111801205689632,0.133832606406837,-0.112826303146233,"TAL-2"
"Cell_667",0,0,0,"DCT/CNT"
"Cell_668",0,0,0,"TAL-2"
"Cell_669",0.0751519715732518,-0.054626653485652,-0.0719421520506189,"PT-1"
"Cell_670",0,0,0,"PT-1"
"Cell_671",0.181257325829699,0.299644814186479,-0.102801161819153,"EC-2"
"Cell_672",0,0,0,"PT-1"
"Cell_673",0,0,0,"PT-1"
"Cell_674",0.237600519146686,0.324386315342644,-0.0417100494594464,"EC-2"
"Cell_675",0,0,0,"PT-1"
"Cell_676",0,0,0,"EC-2"
"Cell_677",0.0991742926368048,0.147184699736988,0.0687686834848698,"FIB"
"Cell_678",0,0,0,"TAL-1"
"Cell_679",0,0,0,"EC-1(gEC)"
"Cell_680",0,0,0,"PT-1"
"Cell_681",0.0958196862717354,0.0925950381220474,0.201827818459411,"PT-2"
"Cell_682",0.0993230998744176,0.0876377386290729,-0.199187043841617,"PT-1"
"Cell_683",0,0,0,"PC_CNT"
"Cell_684",0,0,0,"PT-1"
"Cell_685",0,0,0,"PT-1"
"Cell_686",0.180831324768172,0.298282647459872,-0.280356021243911,"EC-3"
"Cell_687",0,0,0,"PT-1"
"Cell_688",0.0986907373816008,8.49698873928162e-06,0.225486591857938,"PT-1"
"Cell_689",0,0,0,"PT-1"
"Cell_690",0,0,0,"PT-1"
"Cell_691",0.178668203046861,0.528552688534125,0.0741486919300443,"EC-2"
"Cell_692",0,0,0,"PT-1"
"Cell_693",0.0718930764824045,-0.361419767015284,0.208849179946896,"PT-1"
"Cell_694",0.186725953169066,0.247754700252825,0.188527434052596,"EC-3"
"Cell_695",0.0234831206460878,0.0423044726718284,0.30291551434213,"PODO"
"Cell_696",0,0,0,"PT-2"
"Cell_697",0,0,0,"PC_CNT"
"Cell_698",0,0,0,"TAL-1"
"Cell_699",0,0,0,"TAL-1"
"Cell_700",0,0,0,"PT-1"
"Cell_701",0,0,0,"TAL-1"
"Cell_702",0,0,0,"PT-1"
"Cell_703",0,0,0,"TAL-2"
"Cell_704",0,0,0,"PT-1"
"Cell_705",0,0,0,"PT-1"
"Cell_706",0.0568198522354386,0.167695848457261,0.0571436989122135,"PODO"
"Cell_707",-0.00394758047846167,-0.212653961255356,-0.10455104556263,"PT-2"
"Cell_708",0,0,0,"PT-1"
"Cell_709",0.234567112842101,0.377493574977306,0.039357845183901,"FIB"
"Cell_710",0,0,0,"PT-1"
"Cell_711",0.0173091508725052,0.0369466854636252,-0.169651177316605,"PT-2"
"Cell_712",0,0,0,"TAL-2"
"Cell_713",0,0,0,"IC-B"
"Cell_714",0.0943624620236752,-0.0384686565639293,-0.0757253020051394,"PT-1"
"Cell_715",0.295887755293824,0.208012654351233,0.38285674947857,"PT-1"
"Cell_716",0,0,0,"DCT/CNT"
"Cell_717",0,0,0,"PT-1"
"Cell_718",0,0,0,"PT-1"
"Cell_719",0.168981811488439,0.123611161785469,-0.100078113515946,"PT-1"
"Cell_720",0.0784917653556823,-0.0907153662466154,-0.150900189865544,"PT-1"
"Cell_721",0,0,0,"PT-1"
"Cell_722",0.286883307761801,0.425542778403785,0.557406886515875,"vSMC/MC"
"Cell_723",0.0941537738360093,-0.0502675058123642,0.229947292181646,"PT-1"
"Cell_724",0.0582150738350274,-0.00104800553082451,-0.0326685589684236,"PT-2"
"Cell_725",0,0,0,"PT-1"
"Cell_726",0.0994572263569865,0.0897934966693457,0.0100861142277068,"PT-1"
"Cell_727",0,0,0,"PT-1"
"Cell_728",0.0838590607947235,0.106566367515802,-0.0600470486878433,"EC-2"
"Cell_729",0,0,0,"PT-1"
"Cell_730",0.0222931860729257,0.0936473287568201,-0.184839330431327,"EC-3"
"Cell_731",0,0,0,"PT-1"
"Cell_732",0.209087938651352,0.0542082092058106,0.457580072392851,"PT-1"
"Cell_733",0.21114249924473,0.126006806857785,0.195411551464279,"PT-1"
"Cell_734",0,0,0,"PT-1"
"Cell_735",0.0240528279821538,-0.0477601229927445,-0.259681947508595,"PT-1"
"Cell_736",0.185046306612224,0.272062505295087,0.103677189158818,"FIB"
"Cell_737",0,0,0,"TAL-2"
"Cell_738",0,0,0,"PT-1"
"Cell_739",0,0,0,"PT-1"
"Cell_740",0,0,0,"PT-1"
"Cell_741",0,0,0,"TAL-2"
"Cell_742",0.0592089330523006,0.0709175239751599,-0.0651399917944963,"EC-2"
"Cell_743",0.184164556970734,0.0712087384609592,0.377214361315226,"PT-1"
"Cell_744",0.205455642359652,0.247218557450997,-0.298561568187775,"FIB"
"Cell_745",0.152818273293673,0.273345550047518,-0.255992996749033,"EC-2"
"Cell_746",0.188550107138751,-0.0771785974957533,0.356930655838251,"PT-1"
"Cell_747",0,0,0,"PT-1"
"Cell_748",0,0,0,"PT-1"
"Cell_749",0,0,0,"PT-1"
"Cell_750",0.196851146535794,0.300826328550021,0.0916971923602861,"EC-2"
"Cell_751",0,0,0,"PT-1"
"Cell_752",0.114519065592362,0.256483227160103,0.415700156304679,"EC-2"
"Cell_753",0.108791480764063,-0.0643018596761984,0.127481364987323,"PT-2"
"Cell_754",-0.0206539766312996,-0.0646425188863149,-0.117960811666967,"PT-2"
"Cell_755",0,0,0,"DCT/CNT"
"Cell_756",0,0,0,"TAL-1"
"Cell_757",0,0,0,"TAL-1"
"Cell_758",0.234155943586746,0.219784155791794,0.355689181574981,"PT-1"
"Cell_759",0,0,0,"IC-B"
"Cell_760",0,0,0,"TAL-1"
"Cell_761",0,0,0,"TAL-1"
"Cell_762",0,0,0,"PT-1"
"Cell_763",0,0,0,"TAL-1"
"Cell_764",0,0,0,"Undef"
"Cell_765",0.189524982074323,0.140510951847197,0.676894322145812,"EC-3"
"Cell_766",0,0,0,"PT-1"
"Cell_767",0.119566655203137,0.359403350642543,-0.143108986652064,"IMM"
"Cell_768",0.0902435688875161,0.0150766007422518,-0.0779366917029513,"PT-2"
"Cell_769",0,0,0,"TAL-1"
"Cell_770",0,0,0,"PT-1"
"Cell_771",0,0,0,"PT-1"
"Cell_772",0,0,0,"PT-1"
"Cell_773",0.0674811479280966,0.0802553391639135,0.175600020793153,"PT-1"
"Cell_774",0,0,0,"vSMC/MC"
"Cell_775",0,0,0,"PT-1"
"Cell_776",0.214663930173982,0.252128569323478,0.2643865826408,"TAL-2"
"Cell_777",0,0,0,"PT-1"
"Cell_778",0,0,0,"TAL-2"
"Cell_779",0.0485388152468322,-0.0478619168443668,0.553228567362303,"PT-2"
"Cell_780",0.23110436319982,0.267879544234679,-0.0896823068106547,"EC-2"
"Cell_781",0.119540035507482,0.0408903103144388,0.925680766182042,"FIB"
"Cell_782",0,0,0,"PT-1"
"Cell_783",0.0771020350752615,-0.0469035681279163,0.27268837523973,"PT-2"
"Cell_784",0,0,0,"PT-1"
"Cell_785",0.0115890091488536,-0.143741522839262,-0.403288319116809,"PT-1"
"Cell_786",0,0,0,"PC_CNT"
"Cell_787",0,0,0,"PT-1"
"Cell_788",0,0,0,"TAL-2"
"Cell_789",0,0,0,"TAL-1"
"Cell_790",0,0,0,"PT-1"
"Cell_791",0,0,0,"PT-1"
"Cell_792",0,0,0,"PT-1"
"Cell_793",0,0,0,"PT-1"
"Cell_794",0,0,0,"IC-B"
"Cell_795",0.0473389051348861,-0.057640827140267,-0.0742079092604103,"PT-2"
"Cell_796",0,0,0,"TAL-1"
"Cell_797",0,0,0,"PT-1"
"Cell_798",0.0719373682344936,0.172471327418117,0.49723429732573,"PODO"
"Cell_799",0,0,0,"DCT/CNT"
"Cell_800",0,0,0,"PT-1"
"Cell_801",0,0,0,"TAL-1"
"Cell_802",0,0,0,"PT-1"
"Cell_803",0.034720810846249,-0.209193830526174,0.227301384317554,"PT-2"
"Cell_804",0.181912352379145,0.154648606193401,0.131040336572892,"FIB"
"Cell_805",0.171183648270825,0.0565420941899404,0.0069967565456267,"PT-1"
"Cell_806",0,0,0,"DCT/CNT"
"Cell_807",0,0,0,"vSMC/MC"
"Cell_808",0,0,0,"PT-1"
"Cell_809",0,0,0,"DCT/CNT"
"Cell_810",0.197515289509092,0.21306465952418,0.0856122512156441,"PT-2"
"Cell_811",0,0,0,"PT-1"
"Cell_812",0,0,0,"PT-1"
"Cell_813",0,0,0,"PT-1"
"Cell_814",0,0,0,"TAL-1"
"Cell_815",0.187327749082762,0.199081611656224,0.342789419349052,"TAL-2"
"Cell_816",0,0,0,"PT-1"
"Cell_817",0.0475989710810429,-0.173776250643719,0.188104085107453,"PT-1"
"Cell_818",0,0,0,"TAL-2"
"Cell_819",0.210832583018671,0.276394867562615,-0.311807469959031,"EC-4"
"Cell_820",0.184338665818629,0.133642231792418,-0.0631615398724951,"PT-1"
"Cell_821",0,0,0,"PT-1"
"Cell_822",0.0673889856286037,-0.0210454324376873,0.0788580775120906,"PT-2"
"Cell_823",0.146201567932974,0.0223584093702149,0.356401274639594,"PT-1"
"Cell_824",0,0,0,"PT-1"
"Cell_825",0,0,0,"PT-1"
"Cell_826",0.050058035163886,-0.471344477940296,0.388768219939782,"PT-1"
"Cell_827",0.201613235175558,0.315289537316929,0.273294801831665,"EC-2"
"Cell_828",0.224162287226783,0.293289155019034,-0.114277028101972,"FIB"
"Cell_829",0,0,0,"PT-1"
"Cell_830",0,0,0,"PT-1"
"Cell_831",0,0,0,"TAL-2"
"Cell_832",0.179732706241624,0.0368842563046504,-0.0924620539252032,"PT-1"
"Cell_833",0.0026844043080575,-0.024378931148086,0.326450560461096,"PECs?"
"Cell_834",0,0,0,"PT-1"
"Cell_835",0.171273176119295,0.360191855663421,-0.267152150285058,"IMM"
"Cell_836",0.253488754276851,0.286731992581729,0.0428747595611522,"EC-2"
"Cell_837",0.265054254875009,0.0412150805059941,0.703210227291467,"PT-1"
"Cell_838",0.310236732064044,0.425213060740985,-0.165985309044453,"EC-2"
"Cell_839",0,0,0,"DCT/CNT"
"Cell_840",0,0,0,"PT-1"
"Cell_841",0.289139117347513,0.58282887696171,0.132186632932489,"FIB"
"Cell_842",0,0,0,"PT-1"
"Cell_843",0,0,0,"PT-1"
"Cell_844",0.275671797578597,0.25068610060833,0.349783426375833,"EC-2"
"Cell_845",0,0,0,"PT-1"
"Cell_846",0,0,0,"PT-1"
"Cell_847",0,0,0,"TAL-2"
"Cell_848",0,0,0,"PT-1"
"Cell_849",0,0,0,"PT-2"
"Cell_850",0.0345821580081082,0.0119163637976143,-0.093800893642049,"PT-2"
"Cell_851",0.28107977605953,0.575028468738304,-0.104368702509253,"IMM"
"Cell_852",0,0,0,"PT-1"
"Cell_853",0,0,0,"PT-1"
"Cell_854",0,0,0,"PT-1"
"Cell_855",0,0,0,"DCT/CNT"
"Cell_856",0,0,0,"PT-1"
"Cell_857",0,0,0,"TAL-1"
"Cell_858",0,0,0,"PT-1"
"Cell_859",0.251251280574344,0.278557286987706,0.192674988354597,"EC-3"
"Cell_860",0.0594652850404085,-0.00702401258356755,-0.117924017097974,"PT-1"
"Cell_861",0,0,0,"PT-1"
"Cell_862",0.192931985605713,0.265084435346059,0.148075900284625,"FIB"
"Cell_863",0,0,0,"PT-1"
"Cell_864",0.0728416383646862,-0.00960783566846013,0.522132467034076,"PT-2"
"Cell_865",0,0,0,"PT-1"
"Cell_866",0,0,0,"PT-1"
"Cell_867",0,0,0,"PT-1"
"Cell_868",0.164544951739943,0.250057420397449,-0.183344018750293,"EC-2"
"Cell_869",0.092585422303714,-0.0304309833848978,-0.346763280766934,"PT-1"
"Cell_870",0,0,0,"TAL-1"
"Cell_871",0.107155025628375,0.0311859572705571,0.0312962449186433,"PT-1"
"Cell_872",0,0,0,"PT-1"
"Cell_873",0,0,0,"PT-1"
"Cell_874",0,0,0,"PT-1"
"Cell_875",0,0,0,"TAL-1"
"Cell_876",0,0,0,"PT-1"
"Cell_877",0,0,0,"PT-1"
"Cell_878",0,0,0,"PT-2"
"Cell_879",0.286204103132179,0.374039066183005,0.0540396749767926,"EC-2"
"Cell_880",0,0,0,"PT-1"
"Cell_881",0,0,0,"PT-1"
"Cell_882",0.167295349552913,0.242179451939193,0.0764504969104417,"EC-2"
"Cell_883",0.0679901438547396,-0.0704972718728568,0.113945429332809,"PT-2"
"Cell_884",0,0,0,"PT-1"
"Cell_885",0,0,0,"TAL-1"
"Cell_886",0,0,0,"PT-1"
"Cell_887",0.037615236667596,-0.305553346791946,-0.264201981577274,"PT-2"
"Cell_888",0.108977600617792,0.101688059452462,0.356471423419776,"PT-2"
"Cell_889",0,0,0,"PT-1"
"Cell_890",0,0,0,"PT-1"
"Cell_891",0.0509661152198413,-0.120852670134991,-0.393549905018142,"PT-1"
"Cell_892",0,0,0,"PT-1"
"Cell_893",0,0,0,"PT-1"
"Cell_894",-0.0089572162284991,-0.117036153003692,0.0236315991179489,"PT-1"
"Cell_895",0,0,0,"PT-1"
"Cell_896",0.236111691999524,0.276268858808503,0.111385269564009,"EC-3"
"Cell_897",0,0,0,"TAL-1"
"Cell_898",0,0,0,"PT-1"
"Cell_899",0.156655848290546,0.0315524451213953,0.260796624439165,"PT-1"
"Cell_900",0,0,0,"TAL-1"
"Cell_901",0.185118812310197,0.266614265845292,0.251903334248297,"FIB"
"Cell_902",0,0,0,"PT-1"
"Cell_903",0.0501928588369738,-0.00447772651856304,0.446724981840731,"PT-2"
"Cell_904",0,0,0,"PT-1"
"Cell_905",0.0757475564665815,0.0314902329553925,-0.0356262555615028,"PT-2"
"Cell_906",0,0,0,"TAL-2"
"Cell_907",0,0,0,"PT-1"
"Cell_908",0.106423643770605,-0.133081922351175,0.334820871202832,"PT-1"
"Cell_909",0,0,0,"PT-1"
"Cell_910",0.166863925397124,0.214673122865108,-0.127029482054363,"EC-2"
"Cell_911",0,0,0,"TAL-2"
"Cell_912",0,0,0,"PT-1"
"Cell_913",0,0,0,"PT-1"
"Cell_914",0.132361730186834,-0.0193767083207672,0.0487246860690779,"PT-2"
"Cell_915",0,0,0,"PT-2"
"Cell_916",0,0,0,"PT-1"
"Cell_917",0.194113797171586,-0.055604764256918,0.031236866311648,"PT-2"
"Cell_918",0.126407832478695,0.123670526939827,0.0341045607336828,"PT-1"
"Cell_919",0.0989953560813244,0.170218695754205,0.311091624536314,"PODO"
"Cell_920",0.170021989174165,0.0164135586076213,0.638393280334557,"PT-2"
"Cell_921",0,0,0,"PT-1"
"Cell_922",0,0,0,"TAL-1"
"Cell_923",0,0,0,"IC-A"
"Cell_924",0.00536210994056596,-0.172704012212548,-0.0468391020940992,"PT-2"
"Cell_925",0,0,0,"PT-1"
"Cell_926",0.200409025808937,0.277970078876163,-0.0223515666527045,"EC-3"
"Cell_927",0,0,0,"TAL-2"
"Cell_928",0.0800803045461005,0.0248762401251857,0.671219877440778,"PT-1"
"Cell_929",0,0,0,"PT-1"
"Cell_930",0,0,0,"PT-1"
"Cell_931",0.310518141850638,0.0602084736508182,0.13674617314677,"PT-1"
"Cell_932",0,0,0,"DCT/CNT"
"Cell_933",0,0,0,"PT-1"
"Cell_934",0,0,0,"PT-1"
"Cell_935",0,0,0,"DCT/CNT"
"Cell_936",0.292374914628542,0.58708475161156,0.279747399724566,"FIB"
"Cell_937",0,0,0,"PT-1"
"Cell_938",0.145810154426939,0.201648403723235,-0.183587925613188,"EC-2"
"Cell_939",0,0,0,"TAL-1"
"Cell_940",0.213998919828502,0.410176854967673,-0.0880246398783311,"FIB"
"Cell_941",0,0,0,"PT-1"
"Cell_942",0,0,0,"TAL-2"
"Cell_943",0,0,0,"TAL-1"
"Cell_944",0.213577857811546,0.050135061358368,-0.12884269309245,"PT-1"
"Cell_945",0.1343987799276,0.0763320110222713,-0.147341629612773,"PT-1"
"Cell_946",0,0,0,"PT-1"
"Cell_947",0.0863830813923077,-0.0927381283097222,0.120587792068815,"PT-2"
"Cell_948",0,0,0,"PT-1"
"Cell_949",0,0,0,"PT-2"
"Cell_950",0.312664862860081,0.462753693947136,0.285160134012138,"FIB"
"Cell_951",0,0,0,"PT-1"
"Cell_952",-0.0410642781290564,-0.328773315584398,0.439818183221589,"PT-1"
"Cell_953",0.104565066122768,0.147245749749338,-0.046709791857249,"vSMC/MC"
"Cell_954",0,0,0,"vSMC/MC"
"Cell_955",0,0,0,"PT-1"
"Cell_956",0,0,0,"PT-1"
"Cell_957",0,0,0,"PT-1"
"Cell_958",0.0530406672859511,-0.067815662160279,-0.18666157669765,"PT-2"
"Cell_959",0.270662287354307,0.321520730334229,0.0749163158362166,"EC-2"
"Cell_960",0.195349634999445,0.464623391548732,0.0148380120140031,"IMM"
"Cell_961",0.117190379161347,0.0984783207517007,0.0721858579245879,"PT-2"
"Cell_962",0,0,0,"TAL-1"
"Cell_963",0,0,0,"PC_CNT"
"Cell_964",0,0,0,"TAL-2"
"Cell_965",0,0,0,"TAL-2"
"Cell_966",0.0745964769699121,0.166432450778418,0.398497145726886,"PT-2"
"Cell_967",0,0,0,"TAL-1"
"Cell_968",0,0,0,"PT-1"
"Cell_969",0.168639034203275,0.25723787914907,0.0231053013236674,"EC-5"
"Cell_970",0.184567154538031,0.289706431826348,0.668333524972291,"IC-A"
"Cell_971",0.194417936633545,0.196642065630589,0.26996532733137,"EC-2"
"Cell_972",0,0,0,"PT-1"
"Cell_973",0,0,0,"PT-1"
"Cell_974",-0.0376524018085983,-0.0725652428853157,-0.160628964456641,"PT-2"
"Cell_975",0,0,0,"PT-1"
"Cell_976",0.285715109991152,0.378955978808722,-0.049157883476062,"FIB"
"Cell_977",0,0,0,"PT-1"
"Cell_978",0,0,0,"PT-1"
"Cell_979",0.113853682196938,-0.0655949970024828,0.320323436209539,"PT-2"
"Cell_980",0.146485557842285,0.182119668392568,-0.206573421286452,"vSMC/MC"
"Cell_981",0,0,0,"PT-1"
"Cell_982",0.0132479490591947,0.152401244194386,-0.204801494972767,"vSMC/MC"
"Cell_983",0,0,0,"TAL-2"
"Cell_984",0,0,0,"TAL-1"
