"Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"ENSMUSG00000037613","Tnfrsf23",0.940643708761261,-1.40881804040497,-1.72552554757243,0.00143190490596871,1.83440927898703,0,1.49771696475837,"Rescue","Worsening","Rescue"
"ENSMUSG00000037742","Eef1a1",1.1086513969318,-0.492679526874218,-0.473050662642514,0.0042709431823368,0.426690178672649,0,0.444395351178657,"Rescue","Worsening","Rescue"
"ENSMUSG00000037762","Slc16a9",0.765712870089267,-1.00344142559535,-0.638082947805402,0.000990346545914804,0.833318823191537,0,1.31046697109631,"Rescue","Worsening","Rescue"
"ENSMUSG00000037815","Ctnna1",0.372078608714885,-0.160693688735155,-0.0413329508978782,0.000197472639722016,0.111086608930939,0,0.431881019148541,"Rescue","Worsening","Rescue"
"ENSMUSG00000037966","Ninj1",0.569992406707178,-0.214716707342042,-0.172113891163269,0.000550824747817549,0.301958217579711,0,0.376700996040371,"Rescue","Worsening","Rescue"
"ENSMUSG00000038170","Pde4dip",-0.325404237342149,0.216305975915555,0.318406599938557,-0.000238845522339909,0.97849555537215,0,0.664730052940639,"Rescue","Worsening","Rescue"
"ENSMUSG00000038271","Iffo1",0.66440363570816,-0.505843134824508,-0.820107642405069,0.00374144625993211,1.23435152718716,0,0.761349137238467,"Rescue","Worsening","Rescue"
"ENSMUSG00000038387","Rras",0.489530543151839,-0.29075053969119,-0.35815934490022,0.000449524659050183,0.731638403181574,0,0.593937485124411,"Rescue","Worsening","Rescue"
"ENSMUSG00000038429","Usp5",0.305451931859963,-0.41112620764568,-0.29637507580064,0.000388747139587993,0.970283847923136,0,1.34596041066836,"Rescue","Worsening","Rescue"
"ENSMUSG00000038807","Rap1gap2",1.4962103278471,-1.61112672598651,-1.38937471263995,0.00166877204195976,0.9285958576687,0,1.07680497587846,"Rescue","Worsening","Rescue"
"ENSMUSG00000038967","Pdk2",-0.242227209953767,0.43377986833262,0.631183452454435,-0.000207515391339963,2.60574958764916,0,1.79079744350527,"Rescue","Worsening","Rescue"
"ENSMUSG00000039100","Marchf6",-0.317736305673945,0.283631404878491,0.229534994107708,-0.000305574006267891,0.722407197442688,0,0.892662877403591,"Rescue","Worsening","Rescue"
"ENSMUSG00000039323","Igfbp2",3.012179111723,-0.538991656878275,-0.00276009141996845,0.00553330228372027,0.000916310523908272,0,0.178937452550743,"Rescue","Worsening","Rescue"
"ENSMUSG00000039377","Hlx",0.67788134112585,-0.337409276582447,-0.225414602830465,0.00104005741485538,0.332528112451198,0,0.497740911443389,"Rescue","Worsening","Rescue"
"ENSMUSG00000039745","Htatip2",0.467606960303704,-0.941315132940104,-0.718451082835033,0.0025699144769907,1.53644223423965,0,2.01304773634835,"Rescue","Worsening","Rescue"
"ENSMUSG00000039952","Dag1",-0.293601579799251,0.40552646792967,0.368517027656028,-0.00027912216928287,1.25516023417857,0,1.38121350779838,"Rescue","Worsening","Rescue"
"ENSMUSG00000040247","Tbc1d10c",-0.452024891165587,0.130890067841139,0.113499425322016,-1.97240381698828e-06,0.251091095955684,0,0.28956385013141,"Rescue","Worsening","Rescue"
"ENSMUSG00000040312","Cchcr1",0.564481828692482,-0.570941641849354,-0.530958052440734,0.000259407960960911,0.940611416439392,0,1.01144379292392,"Rescue","Worsening","Rescue"
"ENSMUSG00000040794","C1qtnf4",-0.841208213009997,0.226977940152007,0.421240834944675,-4.31774961562575e-05,0.500756921330331,0,0.269823732866134,"Rescue","Worsening","Rescue"
"ENSMUSG00000040852","Plekhh2",0.925617698965936,-0.414431493552617,-0.759358516413204,0.000948896670513184,0.820380290114946,0,0.447735057373691,"Rescue","Worsening","Rescue"
"ENSMUSG00000040883","Tmem205",0.407926639431702,-0.213237634024333,-0.149120932859737,0.0222240859125492,0.365558211808581,0,0.522735250439644,"Rescue","Worsening","Rescue"
"ENSMUSG00000041229","Phf8",-0.536794295643737,0.336278663570896,0.232792040868875,-0.000288258963909176,0.433670854474534,0,0.626457222626821,"Rescue","Worsening","Rescue"
"ENSMUSG00000041476","Smpx",0.510910667536007,-0.287933561565977,-0.37772237775108,0.00075131019991315,0.739311981041108,0,0.563569288843796,"Rescue","Worsening","Rescue"
"ENSMUSG00000041548","Hspb8",0.514666373511191,-0.98995038741776,-1.02979947031829,0.000750335500448108,2.00090684629876,0,1.92347982764845,"Rescue","Worsening","Rescue"
"ENSMUSG00000041977","Arhgef11",-0.314723933745363,0.244080687325324,0.159074225035267,-0.000131957134253455,0.505440508264526,0,0.775539007855707,"Rescue","Worsening","Rescue"
"ENSMUSG00000044734","Serpinb1a",1.06463369736079,-1.06620107349436,-1.234788854122,0.00155644678601901,1.15982507146169,0,1.00147222104416,"Rescue","Worsening","Rescue"
"ENSMUSG00000045636","Mtus1",-0.299275502256939,0.0858635929290145,0.141202594323494,-0.000190136162460538,0.471814743467597,0,0.286904849483128,"Rescue","Worsening","Rescue"
"ENSMUSG00000046805","Mpeg1",0.707020439922277,-0.190067930527501,-0.288054906281567,0.00130199040685507,0.407420903295573,0,0.268829470543164,"Rescue","Worsening","Rescue"
"ENSMUSG00000046865","Fbl",0.380643326628742,-0.0645954165343588,-0.161036260182384,0.000342684753823375,0.423063400608229,0,0.169700641034386,"Rescue","Worsening","Rescue"
"ENSMUSG00000047180","Neurl3",1.10519304988848,-0.569996379899489,-1.7223523032162,0.00133519670212109,1.55841760259893,0,0.515743724552924,"Rescue","Worsening","Rescue"
"ENSMUSG00000047466","Ark2n",-0.441227719272674,0.172232364212682,0.0810087008102849,-0.000152339807893017,0.183598394370646,0,0.390348014618376,"Rescue","Worsening","Rescue"
"ENSMUSG00000047714","Ppp1r2",-0.286026686574066,0.048263362212363,0.0378039172829851,-0.000289493036998408,0.132169196293493,0,0.168737269904587,"Rescue","Worsening","Rescue"
"ENSMUSG00000047821","Trim16",0.566796465382004,-0.591795295475799,-0.29825115240112,0.000221502087821232,0.52620503234809,0,1.04410547986912,"Rescue","Worsening","Rescue"
"ENSMUSG00000047963","Stbd1",0.346074924059731,-0.42988360359882,-0.367356635169796,0.000716435804168755,1.06149451933822,0,1.24216917699771,"Rescue","Worsening","Rescue"
"ENSMUSG00000048327","Ckap2l",1.38770452844975,-0.380622329750116,-0.664626912685449,0.000427327251763178,0.478939788016637,0,0.274281968493194,"Rescue","Worsening","Rescue"
"ENSMUSG00000048612","Myof",0.579514518609653,-0.138746264326037,-0.476712513934402,0.00100469942174534,0.822606679601593,0,0.239418098892348,"Rescue","Worsening","Rescue"
"ENSMUSG00000051279","Gdf6",0.973182945592952,-0.988498504613426,-2.25924147813262,0.00339918113413537,2.32149719470894,0,1.01573759496077,"Rescue","Worsening","Rescue"
"ENSMUSG00000051367","Six1",-0.319183742392222,0.22131254373286,0.297325207478751,-0.000191101021797862,0.931517392616411,0,0.693370351742114,"Rescue","Worsening","Rescue"
"ENSMUSG00000051985","Igfn1",2.72418865816494,-3.80002289622675,-2.24947359070041,0.000278598042208052,0.825740751822857,0,1.3949191385249,"Rescue","Worsening","Rescue"
"ENSMUSG00000052214","Opa3",-0.675224445968038,0.17602405859385,0.111459559899709,-0.000368366228600158,0.165070385951318,0,0.260689700506166,"Rescue","Worsening","Rescue"
"ENSMUSG00000052516","Robo2",3.53497084226868,-3.33360071782978,-4.23270498715816,0.00131067909782472,1.19738045263244,0,0.943034855611523,"Rescue","Worsening","Rescue"
"ENSMUSG00000052698","Tln2",-0.505599020818615,0.0553452228142112,0.276280037107539,-0.00106240837931509,0.546441005087814,0,0.10946465585436,"Rescue","Worsening","Rescue"
"ENSMUSG00000052727","Map1b",2.11189314903672,-1.98781871530504,-2.08396490175424,0.026959024753892,0.986775729020565,0,0.941249663228334,"Rescue","Worsening","Rescue"
"ENSMUSG00000053819","Camk2d",0.328050335182193,-0.326572462765627,-0.431228320340581,0.000225410321483892,1.31451876158299,0,0.995494982757005,"Rescue","Worsening","Rescue"
"ENSMUSG00000053886","Sh2d4a",0.782442156853489,-1.06560485188104,-1.43050667100319,0.000309766694726074,1.82825868784452,0,1.36189601051951,"Rescue","Worsening","Rescue"
"ENSMUSG00000054277","Arfgap3",1.11078926870315,-0.906888413540528,-0.708940676933055,0.000175759689884973,0.638231478199953,0,0.816436059559095,"Rescue","Worsening","Rescue"
"ENSMUSG00000054871","Tmem158",1.85724406679043,-0.886367512004182,-1.48978431204158,0.0012565979133341,0.802147837583954,0,0.477248805288119,"Rescue","Worsening","Rescue"
"ENSMUSG00000055435","Maf",-0.777049014316512,0.892445093382184,0.994500811161076,-0.00342284935039631,1.27984308948108,0,1.14850553432228,"Rescue","Worsening","Rescue"
"ENSMUSG00000056569","Mpz",-0.546695708390173,0.284947292770565,0.271545896839882,-0.00376319312885462,0.496703911650394,0,0.521217358024694,"Rescue","Worsening","Rescue"
"ENSMUSG00000056851","Pcbp2",-0.365593563587079,0.0698125004450998,0.128588773045562,-6.80239561304949e-05,0.351726030906817,0,0.19095659059236,"Rescue","Worsening","Rescue"
"ENSMUSG00000059475","Zfp426",-0.515038969957347,0.276860894709555,0.143956745150459,-2.02625700781504e-05,0.27950651027898,0,0.537553293748787,"Rescue","Worsening","Rescue"
"ENSMUSG00000061273","Mmgt1",-0.297838310795349,0.0834896713924449,0.144060905205235,-0.000262130514436367,0.483688296581235,0,0.28031877823069,"Rescue","Worsening","Rescue"
"ENSMUSG00000062300","Nectin2",0.6909333238549,-0.36758163939711,-0.352417335060011,0.000122744635824225,0.510059831958576,0,0.532007397394404,"Rescue","Worsening","Rescue"
"ENSMUSG00000063235","Ptpmt1",-0.387410215424509,0.312450404131887,0.251366468384526,-0.000114457906043785,0.6488379974934,0,0.806510493765672,"Rescue","Worsening","Rescue"
"ENSMUSG00000067071","Hes6",1.02745957535763,-0.824062484082155,-0.667055384272364,0.000276701658557201,0.64922786284821,0,0.802038838165794,"Rescue","Worsening","Rescue"
"ENSMUSG00000074622","Mafb",-0.749900181857578,0.20610452398135,0.105301204770851,-0.000452773040115289,0.140420295018477,0,0.274842611013654,"Rescue","Worsening","Rescue"
"ENSMUSG00000074634","Tmem267",-0.357390783223051,0.166315418247258,0.267265803794477,-0.000107743466837213,0.747825115645675,0,0.465360121342186,"Rescue","Worsening","Rescue"
"ENSMUSG00000078771","Evi2a",1.32199717412028,-1.22177094223407,-1.64720620815053,0.000234505336212352,1.24599828229335,0,0.92418574422982,"Rescue","Worsening","Rescue"
"ENSMUSG00000079523","Tmsb10",0.385280292147362,-0.835874864262235,-0.843774725621404,0.000386083874500697,2.1900282542837,0,2.16952406156951,"Rescue","Worsening","Rescue"
"ENSMUSG00000087249","Gm16062",-0.414587631174287,0.474688970319522,0.741564979382881,-0.136447277174529,1.78868090512603,0,1.14496655140194,"Rescue","Worsening","Rescue"
"ENSMUSG00000093803","Ppp2r3d",0.498819589624505,-0.333260131658802,-1.05952623957225,0.000292062194367107,2.12406702064333,0,0.668097521810781,"Rescue","Worsening","Rescue"
"ENSMUSG00000097431","Gm26782",0.512440940538909,-0.421510632555008,-0.556645740887189,0.00152709142240689,1.08626320976968,0,0.822554560359144,"Rescue","Worsening","Rescue"
"ENSMUSG00000097603",NA,4.51262184676867,-2.07051982878533,-0.880105102766406,0.00317995927114049,0.195031875626055,0,0.458828569973787,"Rescue","Worsening","Rescue"
"ENSMUSG00000100335","2310008N11Rik",1.79464773913973,-1.62830412012799,-1.03106625448685,0.00051271171754431,0.574522917227806,0,0.90731127040481,"Rescue","Worsening","Rescue"
"ENSMUSG00000104876",NA,1.89054231526659,-1.53687636068697,-1.95954119862948,0.00197140237808397,1.03649687330757,0,0.812928834375364,"Rescue","Worsening","Rescue"
"ENSMUSG00000111293",NA,3.96578438963983,-3.03128734034043,-2.8158720864152,0.0100573828353091,0.710041648701668,0,0.764360096897686,"Rescue","Worsening","Rescue"
"ENSMUSG00000117098",NA,0.969088806649149,-0.532943868712146,-0.358626020748987,0.000429686741518165,0.370065176987257,0,0.549943271509784,"Rescue","Worsening","Rescue"
"ENSMUSG00000118667","Ahnak2",0.82415854651791,-1.17232048494438,-1.31966322006284,0.00198474539857194,1.60122494104861,0,1.42244534124831,"Rescue","Worsening","Rescue"
"ENSMUSG00000118671",NA,0.841401943234077,-0.195792537666,-0.175441665796784,0.00174744211257172,0.20851112504262,0,0.232697986070054,"Rescue","Worsening","Rescue"
"ENSMUSG00000119994","A430046D13Rik",-0.407530167669113,0.0474330582843892,0.0620002128780591,-0.00127409060756983,0.152136498833135,0,0.116391526437625,"Rescue","Worsening","Rescue"
