"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000001366",945.611194450099,0.0662254198114351,0.0831304743054544,0.272617960198818,0.629171244184861
"ENSMUSG00000001376",562.967265686961,-0.0781652977574584,0.0932723572072109,0.216498149145894,0.573489116879821
"ENSMUSG00000001380",734.382356563149,-0.0408726521657312,0.0791315448140325,0.486832249107786,0.787943717739902
"ENSMUSG00000001383",925.646685970425,-0.000179359478347305,0.0898490086906139,0.997643824917181,0.998938434377115
"ENSMUSG00000001403",41.6638749046182,-0.238751751596416,0.266938058277424,0.0169904596871958,0.144073501701615
"ENSMUSG00000001415",1133.95535701136,0.0227659705632843,0.0865816785384957,0.706088364404161,0.896974414065909
"ENSMUSG00000001416",1829.77163026913,-0.17815547061075,0.108859271310934,0.0134429074083583,0.12442996767422
"ENSMUSG00000001418",1789.81014024033,-0.155663811988816,0.0876885943414987,0.0150659505822182,0.134031642436624
"ENSMUSG00000001419",1376.79867027849,0.0750408123267175,0.110830309587352,0.253269255091148,0.612556296979334
"ENSMUSG00000001420",80.9001232979008,-0.000216167295688932,0.127553849493289,0.997126681338487,0.99889971208311
"ENSMUSG00000001424",1044.27201477625,0.0240476274166495,0.0916688430155108,0.694428705880367,0.89165832508029
"ENSMUSG00000001435",4320.56466892226,-0.169628612952082,0.0914242808966001,0.00999305483894026,0.102646865041384
"ENSMUSG00000001436",1139.28703630932,0.289497153383894,0.13504724826289,0.00100746944028538,0.0222806261720027
"ENSMUSG00000001440",2659.58922567461,0.0322202038035427,0.0671501653917381,0.55238867384824,0.824762745455689
"ENSMUSG00000001441",1532.96352038501,0.142441111451855,0.10184572536413,0.0368500886733727,0.22654554514272
"ENSMUSG00000001444",4.74037357258224,-0.0727344149368793,0.259301547348272,0.108740312174192,NA
"ENSMUSG00000001445",1014.2544683995,-0.214634183508116,0.0882933853744637,0.00113150538850791,0.0241485528252024
"ENSMUSG00000001467",2747.50046481966,-0.0259240507706535,0.11233331863,0.676674020138144,0.884831837761592
"ENSMUSG00000001472",3989.52369320206,0.0105315937991001,0.0692542043810382,0.848416016145325,0.949788367559291
"ENSMUSG00000001473",101.793336286367,-0.0319827555321891,0.14099070357733,0.594230062966726,0.845907596115412
"ENSMUSG00000001482",1859.99644939556,-0.0574705202916308,0.0829857696709134,0.339330879114449,0.688693713265542
"ENSMUSG00000001493",62.3229307355587,-0.0630119930273265,0.149587881260783,0.324294677519495,0.676082387297381
"ENSMUSG00000001494",15.1525888181294,-0.0619251634692427,0.20529075303026,0.24695010017371,0.606467662684776
"ENSMUSG00000001497",0.701880644449554,0.0108975715774161,0.232654699461893,0.595426445519459,NA
"ENSMUSG00000001504",409.041409632594,-0.152955794150516,0.145134676941518,0.0487678957188415,0.266429062920005
"ENSMUSG00000001506",401.532981355472,-1.0011192795965,0.167105253888533,2.48715688840434e-11,1.4130481687362e-08
"ENSMUSG00000001507",1556.94816902129,-0.0558479594892966,0.0891782927463948,0.36465126690356,0.707350027729502
"ENSMUSG00000001508",2.41299007346698,0.0344829458825069,0.219881566777052,0.357354518591873,NA
"ENSMUSG00000001510",2.68167822719733,-0.00642988394808289,0.213823207116815,0.834146371399725,NA
"ENSMUSG00000001517",51.6616790121451,0.0408890229916272,0.147357399074439,0.498141998450731,0.793161001039646
"ENSMUSG00000001518",244.692167146106,0.0143619442491985,0.103169104495893,0.8163520021834,0.939327569796252
"ENSMUSG00000001520",63.0818309642251,-0.0900106431124311,0.152765049620673,0.190171138772561,0.542209413666089
"ENSMUSG00000001521",641.60600876738,0.127232915450493,0.113737536255387,0.0697087507314072,0.325286209820958
"ENSMUSG00000001524",117.24722532054,-0.0466797739654031,0.119759142210548,0.462049108181046,0.772472968685024
"ENSMUSG00000001525",1145.96079242209,-0.0514506705420212,0.107134531056611,0.419075252529568,0.745838371833074
"ENSMUSG00000001542",1197.94258902145,0.243860573479288,0.144919799346438,0.00499503220330797,0.064801693371419
