"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000627",3.32329140673244,0.352454653505081,0.611074155425091,0.204623695968492,0.344690496240987
"ENSMUSG00000000628",77.8755870543204,1.11216001458732,0.789323545734564,0.00662714934459203,0.0210319727644153
"ENSMUSG00000000631",4058.97582599299,0.0850002824230273,0.099458202687125,0.373970681052762,0.531772565629397
"ENSMUSG00000000632",4.89006804781325,0.329661547462338,0.660040392722367,0.217101210904469,0.360351615051801
"ENSMUSG00000000673",1389.46199333316,-2.02010246531345,0.111245372041426,1.74243899946955e-75,9.36631601633781e-73
"ENSMUSG00000000682",65.5982387965893,0.0989628041624864,0.260760067200274,0.625511467252165,0.75397732560836
"ENSMUSG00000000686",64.4566812059864,0.812990167370334,0.318330465096593,0.00105336999922733,0.00423413013634446
"ENSMUSG00000000690",579.557734985498,0.223890746330098,0.155083463620965,0.111565670776141,0.217861444669673
"ENSMUSG00000000693",68.1872654844437,0.315028452240323,0.271427891927926,0.132477066739123,0.247682762725036
"ENSMUSG00000000706",2.27925878244192,0.601773987606024,0.874860438573904,0.0518534790132333,0.118090683038551
"ENSMUSG00000000708",1235.74491477862,-0.215999846580023,0.0910027406153266,0.0140263753140871,0.0398757259322296
"ENSMUSG00000000711",2590.20539409516,0.215698437459884,0.0838238932795482,0.00805968324458984,0.0248872908013736
"ENSMUSG00000000730",2.04105052199002,0.290404183182827,0.732322604723921,0.225877428778656,0.371003070524294
"ENSMUSG00000000731",4.75671509898885,0.598950474957092,0.883511814353544,0.0515249927304665,0.117480291231944
"ENSMUSG00000000732",255.235280967825,0.189340170299989,0.131270038529965,0.121903710252864,0.232391727520293
"ENSMUSG00000000738",2031.8801115673,-0.328418687437389,0.123409962142623,0.00450350582439963,0.0150715509576787
"ENSMUSG00000000739",41.0988875819708,0.791111876293306,0.423804221394801,0.00704006378818062,0.0221831160778081
"ENSMUSG00000000740",5101.64085793448,-0.146094815739742,0.0958480291008022,0.113642309307428,0.220833599395744
"ENSMUSG00000000743",1542.8844179892,-0.21618757251819,0.0733338120470871,0.00257080564688473,0.00927457890638318
"ENSMUSG00000000751",832.806944147806,0.0612006302657561,0.101806405844726,0.531024750810132,0.676198941600788
"ENSMUSG00000000753",27.3313275315484,0.0155940063306023,0.413142700388017,0.949122155099449,0.973419863036628
"ENSMUSG00000000759",705.933831972459,0.215113026572478,0.0862351814114816,0.0100880317347043,0.0301670219773769
"ENSMUSG00000000776",320.927988496128,0.0805864033767773,0.18464359678732,0.618035013297749,0.748195165833522
"ENSMUSG00000000782",30.6007155816658,0.226553411392727,0.329162270083338,0.325758813225481,0.481782944396312
"ENSMUSG00000000787",5832.9819551765,-0.274145036369894,0.125105866063975,0.0193008006751732,0.0522037016822506
"ENSMUSG00000000791",6.16526180476479,0.14371268007169,0.501228797038999,0.571620718130859,0.710055673428524
"ENSMUSG00000000792",5.17617222605379,0.798835862065135,0.807833128719482,0.0263283375449743,0.0674104409670435
"ENSMUSG00000000794",52.2998796877471,1.01897477783106,0.35414039735323,0.00026590361146594,0.0012496590095572
"ENSMUSG00000000804",1570.7842287213,-0.0462134077575063,0.0930354154625799,0.607171898711744,0.739900229946205
"ENSMUSG00000000805",1310.0945112706,-0.877127753932004,0.112680727839239,5.31211105540112e-16,1.24590302807633e-14
"ENSMUSG00000000811",278.747142813668,0.00211515622161815,0.118131320959602,0.984904227178942,0.993675380851052
"ENSMUSG00000000817",4.39363025153187,-0.0540266215871135,0.501200766990306,0.827722478678393,0.901515381328217
"ENSMUSG00000000823",688.107455820059,0.0444469488289159,0.141515459177549,0.733922058930283,0.836563836171606
"ENSMUSG00000000826",2680.77797665026,0.177445610282271,0.0932372110022005,0.0485991371808143,0.112068201668315
"ENSMUSG00000000827",859.67432077882,0.0752810323319792,0.132975199963859,0.543693625931171,0.686513268777154
"ENSMUSG00000000838",1254.11989558395,0.181402885491576,0.085435270199401,0.0286782833186975,0.0723835503712658
"ENSMUSG00000000861",3.71624760228671,-0.399827919299642,0.669050418451529,0.156526038951065,0.281503426050975
"ENSMUSG00000000876",2052.31809051305,-0.771481307116825,0.118475347796473,6.28599099092835e-12,9.60969060865289e-11
"ENSMUSG00000000881",425.279947387099,0.124303661288935,0.117120955112193,0.262143525960953,0.413070241470243
"ENSMUSG00000000884",41.4529721515629,0.0124780199256185,0.265718869934303,0.951382839292385,0.974409253343954
"ENSMUSG00000000889",3.66357357668337,0.289267785572508,0.66028451487604,0.260818190415041,0.411634104837705
"ENSMUSG00000000901",79.3509895087132,-0.780558111948902,0.442297895836897,0.00914940114797393,0.0277270210928011
"ENSMUSG00000000902",537.686658430162,-0.24288502044936,0.14491213487321,0.0677809829526765,0.146979499557979
"ENSMUSG00000000903",1.01100243401495,-0.0267438547683815,0.680011085877317,0.890908324845227,NA
