"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000000399",3253.06926679576,-0.0519161202015874,0.0634021285879901,0.268211548764227,0.65475834142005
"ENSMUSG00000000402",457.535222752708,-1.61057207367805,0.211567652154112,1.3481759729546e-16,9.25522805433334e-14
"ENSMUSG00000000409",37.0776968292533,-0.0736400835425433,0.215314735891009,0.170975687606834,0.5394476118365
"ENSMUSG00000000416",427.146840693515,0.176496038633875,0.132307737473263,0.0142318559966824,0.140241662321375
"ENSMUSG00000000420",2980.29413392002,-0.00486617951766045,0.0853678315947672,0.92281537249955,0.981299603152061
"ENSMUSG00000000439",430.566379201267,0.0224577978112236,0.114129946562522,0.653585068078708,0.889064833836612
"ENSMUSG00000000440",76.0069413411342,0.017533253848524,0.16569282662626,0.693191875496874,0.907435289423476
"ENSMUSG00000000441",1312.07643647828,-0.0255370675949075,0.0585636766494978,0.56736088043751,0.85383772422329
"ENSMUSG00000000486",97.2506042374881,-0.0859704453480741,0.142489990570128,0.15167236575686,0.510644018950888
"ENSMUSG00000000489",398.500677653843,-0.230732796345678,0.21502002183849,0.012511853931651,0.128040562346511
"ENSMUSG00000000530",390.970398426377,-0.13767421827049,0.116489050113141,0.0338847258834934,0.232969850459699
"ENSMUSG00000000531",205.048998262777,0.024127258173161,0.107413135513249,0.633181586655534,0.882119367338176
"ENSMUSG00000000532",1382.05063384769,0.0753845974283793,0.104468697463044,0.181075662007405,0.554432746187326
"ENSMUSG00000000538",2529.38059146981,0.0601255809859577,0.0650426093376759,0.20730174467042,0.58904777673814
"ENSMUSG00000000544",2.65396821758855,0.0305561495792645,0.223190958117915,0.380026227858984,NA
"ENSMUSG00000000552",129.391047207783,-0.276848778134473,0.230076638779914,0.00682768533272932,0.0873392418804723
"ENSMUSG00000000555",179.126117229663,-0.0371356565492593,0.0948903675270493,0.474622818451975,0.810518818077812
"ENSMUSG00000000561",494.058708978542,-0.0792702326410851,0.113612197265423,0.168055670377309,0.535775004863883
